Provider,IP_Claim_Count,IP_Unique_Beneficiaries,IP_Total_Reimbursement,IP_Avg_Reimbursement,IP_Total_Deductible,IP_Avg_Deductible,OP_Claim_Count,OP_Unique_Beneficiaries,OP_Total_Reimbursement,OP_Avg_Reimbursement,OP_Total_Deductible,OP_Avg_Deductible,Total_Unique_Beneficiaries,Total_Claim_Count,Total_Reimbursement,Total_Deductible,Claims_Per_Beneficiary,Reimbursement_Per_Beneficiary,Reimbursement_Per_Claim,IP_Claim_Share
PRV51164,41.0,40.0,443000.0,10804.878048780487,43788.0,1068.0,350.0,298.0,113980.0,325.65714285714284,760.0,2.1714285714285713,334,391.0,556980.0,44548.0,1.1706586826347305,1667.6047904191616,1424.5012787723786,0.10485933503836317
PRV51165,26.0,26.0,306000.0,11769.23076923077,27768.0,1068.0,72.0,71.0,23700.0,329.1666666666667,320.0,4.444444444444445,97,98.0,329700.0,28088.0,1.0103092783505154,3398.9690721649486,3364.285714285714,0.2653061224489796
PRV51166,1.0,1.0,22000.0,22000.0,1068.0,1068.0,4.0,4.0,2870.0,717.5,0.0,0.0,5,5.0,24870.0,1068.0,1.0,4974.0,4974.0,0.2
PRV51167,0.0,0.0,0.0,0.0,0.0,0.0,190.0,182.0,51980.0,273.57894736842104,410.0,2.1578947368421053,182,190.0,51980.0,410.0,1.043956043956044,285.6043956043956,273.57894736842104,0.0
PRV51168,9.0,9.0,63000.0,7000.0,9612.0,1068.0,78.0,77.0,17470.0,223.97435897435898,170.0,2.1794871794871793,86,87.0,80470.0,9782.0,1.0116279069767442,935.6976744186046,924.9425287356322,0.10344827586206896
PRV51169,0.0,0.0,0.0,0.0,0.0,0.0,77.0,74.0,19380.0,251.6883116883117,50.0,0.6493506493506493,74,77.0,19380.0,50.0,1.0405405405405406,261.8918918918919,251.6883116883117,0.0
PRV51170,8.0,8.0,145000.0,18125.0,8544.0,1068.0,8.0,8.0,820.0,102.5,0.0,0.0,16,16.0,145820.0,8544.0,1.0,9113.75,9113.75,0.5
PRV51171,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,13820.0,234.23728813559322,200.0,3.389830508474576,59,59.0,13820.0,200.0,1.0,234.23728813559322,234.23728813559322,0.0
PRV51173,7.0,7.0,90000.0,12857.142857142857,7476.0,1068.0,15.0,14.0,6290.0,419.3333333333333,200.0,13.333333333333334,21,22.0,96290.0,7676.0,1.0476190476190477,4585.238095238095,4376.818181818182,0.3181818181818182
PRV51175,0.0,0.0,0.0,0.0,0.0,0.0,41.0,39.0,9650.0,235.3658536585366,90.0,2.1951219512195124,39,41.0,9650.0,90.0,1.0512820512820513,247.43589743589743,235.3658536585366,0.0
PRV51176,0.0,0.0,0.0,0.0,0.0,0.0,445.0,399.0,145980.0,328.0449438202247,870.0,1.9550561797752808,399,445.0,145980.0,870.0,1.1152882205513786,365.8646616541353,328.0449438202247,0.0
PRV51178,34.0,33.0,422000.0,12411.764705882353,36312.0,1068.0,31.0,31.0,9180.0,296.1290322580645,290.0,9.35483870967742,64,65.0,431180.0,36602.0,1.015625,6737.1875,6633.538461538462,0.5230769230769231
PRV51179,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,5000.0,192.30769230769232,0.0,0.0,26,26.0,5000.0,0.0,1.0,192.30769230769232,192.30769230769232,0.0
PRV51180,2.0,2.0,47000.0,23500.0,2136.0,1068.0,127.0,84.0,47240.0,371.9685039370079,280.0,2.204724409448819,86,129.0,94240.0,2416.0,1.5,1095.8139534883721,730.5426356589147,0.015503875968992248
PRV51181,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2150.0,215.0,0.0,0.0,10,10.0,2150.0,0.0,1.0,215.0,215.0,0.0
PRV51183,41.0,41.0,336800.0,8214.634146341463,42720.0,1068.0,72.0,65.0,18990.0,263.75,70.0,0.9722222222222222,105,113.0,355790.0,42790.0,1.0761904761904761,3388.4761904761904,3148.5840707964603,0.36283185840707965
PRV51185,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1590.0,198.75,0.0,0.0,8,8.0,1590.0,0.0,1.0,198.75,198.75,0.0
PRV51186,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,50.0,0.0,0.0,2,2.0,100.0,0.0,1.0,50.0,50.0,0.0
PRV51189,0.0,0.0,0.0,0.0,0.0,0.0,56.0,51.0,8740.0,156.07142857142858,240.0,4.285714285714286,51,56.0,8740.0,240.0,1.0980392156862746,171.37254901960785,156.07142857142858,0.0
PRV51190,3.0,3.0,24000.0,8000.0,3204.0,1068.0,63.0,61.0,15310.0,243.015873015873,330.0,5.238095238095238,64,66.0,39310.0,3534.0,1.03125,614.21875,595.6060606060606,0.045454545454545456
PRV51191,0.0,0.0,0.0,0.0,0.0,0.0,32.0,30.0,10990.0,343.4375,90.0,2.8125,30,32.0,10990.0,90.0,1.0666666666666667,366.3333333333333,343.4375,0.0
PRV51194,2.0,2.0,18000.0,9000.0,2136.0,1068.0,7.0,7.0,540.0,77.14285714285714,0.0,0.0,9,9.0,18540.0,2136.0,1.0,2060.0,2060.0,0.2222222222222222
PRV51196,0.0,0.0,0.0,0.0,0.0,0.0,720.0,432.0,197060.0,273.69444444444446,1750.0,2.4305555555555554,432,720.0,197060.0,1750.0,1.6666666666666667,456.1574074074074,273.69444444444446,0.0
PRV51198,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,360.0,60.0,30.0,5.0,3,6.0,360.0,30.0,2.0,120.0,60.0,0.0
PRV51200,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,4420.0,232.6315789473684,0.0,0.0,16,19.0,4420.0,0.0,1.1875,276.25,232.6315789473684,0.0
PRV51201,0.0,0.0,0.0,0.0,0.0,0.0,45.0,41.0,10660.0,236.88888888888889,50.0,1.1111111111111112,41,45.0,10660.0,50.0,1.0975609756097562,260.0,236.88888888888889,0.0
PRV51202,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,5010.0,417.5,0.0,0.0,12,12.0,5010.0,0.0,1.0,417.5,417.5,0.0
PRV51203,0.0,0.0,0.0,0.0,0.0,0.0,21.0,20.0,15340.0,730.4761904761905,80.0,3.8095238095238093,20,21.0,15340.0,80.0,1.05,767.0,730.4761904761905,0.0
PRV51204,0.0,0.0,0.0,0.0,0.0,0.0,499.0,398.0,155180.0,310.9819639278557,600.0,1.2024048096192386,398,499.0,155180.0,600.0,1.2537688442211055,389.8994974874372,310.9819639278557,0.0
PRV51205,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4660.0,466.0,70.0,7.0,10,10.0,4660.0,70.0,1.0,466.0,466.0,0.0
PRV51206,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1560.0,156.0,0.0,0.0,10,10.0,1560.0,0.0,1.0,156.0,156.0,0.0
PRV51207,3.0,3.0,51000.0,17000.0,3204.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,51000.0,3204.0,1.0,17000.0,17000.0,1.0
PRV51209,0.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,9910.0,235.95238095238096,170.0,4.0476190476190474,38,42.0,9910.0,170.0,1.105263157894737,260.7894736842105,235.95238095238096,0.0
PRV51210,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2890.0,321.1111111111111,0.0,0.0,9,9.0,2890.0,0.0,1.0,321.1111111111111,321.1111111111111,0.0
PRV51211,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,50.0,0.0,0.0,2,2.0,100.0,0.0,1.0,50.0,50.0,0.0
PRV51212,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,6260.0,417.3333333333333,70.0,4.666666666666667,15,15.0,6260.0,70.0,1.0,417.3333333333333,417.3333333333333,0.0
PRV51213,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,50.0,25.0,0.0,0.0,2,2.0,50.0,0.0,1.0,25.0,25.0,0.0
PRV51214,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3200.0,400.0,0.0,0.0,8,8.0,3200.0,0.0,1.0,400.0,400.0,0.0
PRV51215,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1610.0,161.0,0.0,0.0,10,10.0,1610.0,0.0,1.0,161.0,161.0,0.0
PRV51216,0.0,0.0,0.0,0.0,0.0,0.0,71.0,66.0,15560.0,219.1549295774648,570.0,8.028169014084508,66,71.0,15560.0,570.0,1.0757575757575757,235.75757575757575,219.1549295774648,0.0
PRV51217,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2930.0,586.0,0.0,0.0,5,5.0,2930.0,0.0,1.0,586.0,586.0,0.0
PRV51218,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,520.0,74.28571428571429,0.0,0.0,7,7.0,520.0,0.0,1.0,74.28571428571429,74.28571428571429,0.0
PRV51219,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5330.0,666.25,0.0,0.0,8,8.0,5330.0,0.0,1.0,666.25,666.25,0.0
PRV51221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.0,70.0,0.0,0.0,1,1.0,70.0,0.0,1.0,70.0,70.0,0.0
PRV51222,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,860.0,172.0,0.0,0.0,3,5.0,860.0,0.0,1.6666666666666667,286.6666666666667,172.0,0.0
PRV51224,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3130.0,447.14285714285717,0.0,0.0,7,7.0,3130.0,0.0,1.0,447.14285714285717,447.14285714285717,0.0
PRV51225,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1190.0,148.75,0.0,0.0,8,8.0,1190.0,0.0,1.0,148.75,148.75,0.0
PRV51226,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,7430.0,371.5,270.0,13.5,19,20.0,7430.0,270.0,1.0526315789473684,391.05263157894734,371.5,0.0
PRV51228,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,430.0,86.0,70.0,14.0,5,5.0,430.0,70.0,1.0,86.0,86.0,0.0
PRV51229,0.0,0.0,0.0,0.0,0.0,0.0,47.0,44.0,12410.0,264.0425531914894,110.0,2.3404255319148937,44,47.0,12410.0,110.0,1.0681818181818181,282.04545454545456,264.0425531914894,0.0
PRV51230,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,12490.0,416.3333333333333,0.0,0.0,30,30.0,12490.0,0.0,1.0,416.3333333333333,416.3333333333333,0.0
PRV51231,2.0,2.0,16000.0,8000.0,2136.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,16000.0,2136.0,1.0,8000.0,8000.0,1.0
PRV51232,1.0,1.0,26000.0,26000.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,26000.0,1068.0,1.0,26000.0,26000.0,1.0
PRV51233,3.0,3.0,27000.0,9000.0,3204.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,27000.0,3204.0,1.0,9000.0,9000.0,1.0
PRV51234,5.0,5.0,29000.0,5800.0,5340.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.0,29000.0,5340.0,1.0,5800.0,5800.0,1.0
PRV51235,2.0,2.0,10000.0,5000.0,2136.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,10000.0,2136.0,1.0,5000.0,5000.0,1.0
PRV51236,1.0,1.0,12000.0,12000.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,12000.0,1068.0,1.0,12000.0,12000.0,1.0
PRV51237,1.0,1.0,19000.0,19000.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,19000.0,1068.0,1.0,19000.0,19000.0,1.0
PRV51238,8.0,8.0,132000.0,16500.0,4272.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8.0,132000.0,4272.0,1.0,16500.0,16500.0,1.0
PRV51239,1.0,1.0,5000.0,5000.0,1068.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,5000.0,1068.0,1.0,5000.0,5000.0,1.0
PRV51240,11.0,11.0,81000.0,7363.636363636364,11748.0,1068.0,49.0,29.0,13020.0,265.7142857142857,40.0,0.8163265306122449,38,60.0,94020.0,11788.0,1.5789473684210527,2474.2105263157896,1567.0,0.18333333333333332
PRV51241,10.0,9.0,78000.0,7800.0,9612.0,1068.0,50.0,38.0,12210.0,244.2,160.0,3.2,47,60.0,90210.0,9772.0,1.2765957446808511,1919.3617021276596,1503.5,0.16666666666666666
PRV51242,11.0,10.0,88000.0,8000.0,10680.0,1068.0,100.0,79.0,29200.0,292.0,420.0,4.2,87,111.0,117200.0,11100.0,1.2758620689655173,1347.1264367816093,1055.855855855856,0.0990990990990991
PRV51243,0.0,0.0,0.0,0.0,0.0,0.0,36.0,15.0,6330.0,175.83333333333334,270.0,7.5,15,36.0,6330.0,270.0,2.4,422.0,175.83333333333334,0.0
PRV51244,200.0,166.0,1796100.0,8980.5,209328.0,1068.0,1215.0,587.0,357890.0,294.559670781893,2590.0,2.1316872427983538,659,1415.0,2153990.0,211918.0,2.1471927162367224,3268.5735963581183,1522.2544169611308,0.1413427561837456
PRV51245,4.0,4.0,20000.0,5000.0,3204.0,1068.0,169.0,55.0,63630.0,376.50887573964496,690.0,4.0828402366863905,58,173.0,83630.0,3894.0,2.9827586206896552,1441.896551724138,483.4104046242775,0.023121387283236993
PRV51247,10.0,7.0,74000.0,7400.0,9612.0,1068.0,24.0,19.0,2240.0,93.33333333333333,110.0,4.583333333333333,26,34.0,76240.0,9722.0,1.3076923076923077,2932.3076923076924,2242.3529411764707,0.29411764705882354
PRV51248,1.0,1.0,23000.0,23000.0,1068.0,1068.0,1.0,1.0,500.0,500.0,0.0,0.0,2,2.0,23500.0,1068.0,1.0,11750.0,11750.0,0.5
PRV51249,51.0,40.0,506000.0,9921.56862745098,51264.0,1068.0,75.0,66.0,15330.0,204.4,210.0,2.8,101,126.0,521330.0,51474.0,1.2475247524752475,5161.683168316832,4137.539682539683,0.40476190476190477
PRV51250,0.0,0.0,0.0,0.0,0.0,0.0,85.0,71.0,22560.0,265.4117647058824,280.0,3.2941176470588234,71,85.0,22560.0,280.0,1.1971830985915493,317.7464788732394,265.4117647058824,0.0
PRV51251,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,3590.0,326.3636363636364,0.0,0.0,10,11.0,3590.0,0.0,1.1,359.0,326.3636363636364,0.0
PRV51252,18.0,18.0,142000.0,7888.888888888889,18156.0,1068.0,69.0,60.0,12930.0,187.3913043478261,200.0,2.898550724637681,76,87.0,154930.0,18356.0,1.144736842105263,2038.5526315789473,1780.8045977011495,0.20689655172413793
PRV51253,0.0,0.0,0.0,0.0,0.0,0.0,85.0,76.0,21740.0,255.76470588235293,300.0,3.5294117647058822,76,85.0,21740.0,300.0,1.118421052631579,286.05263157894734,255.76470588235293,0.0
PRV51255,2.0,2.0,11000.0,5500.0,2136.0,1068.0,72.0,61.0,29570.0,410.69444444444446,60.0,0.8333333333333334,62,74.0,40570.0,2196.0,1.1935483870967742,654.3548387096774,548.2432432432432,0.02702702702702703
PRV51256,0.0,0.0,0.0,0.0,0.0,0.0,95.0,80.0,38550.0,405.7894736842105,0.0,0.0,80,95.0,38550.0,0.0,1.1875,481.875,405.7894736842105,0.0
PRV51258,8.0,7.0,98000.0,12250.0,8544.0,1068.0,6.0,6.0,1660.0,276.6666666666667,200.0,33.333333333333336,12,14.0,99660.0,8744.0,1.1666666666666667,8305.0,7118.571428571428,0.5714285714285714
PRV51259,4.0,3.0,150000.0,37500.0,4272.0,1068.0,17.0,16.0,1960.0,115.29411764705883,0.0,0.0,19,21.0,151960.0,4272.0,1.105263157894737,7997.894736842105,7236.190476190476,0.19047619047619047
PRV51260,3.0,3.0,78000.0,26000.0,3204.0,1068.0,59.0,52.0,14390.0,243.89830508474577,0.0,0.0,55,62.0,92390.0,3204.0,1.1272727272727272,1679.8181818181818,1490.1612903225807,0.04838709677419355
PRV51261,26.0,25.0,245000.0,9423.076923076924,26700.0,1068.0,116.0,101.0,25170.0,216.98275862068965,420.0,3.6206896551724137,123,142.0,270170.0,27120.0,1.1544715447154472,2196.5040650406504,1902.605633802817,0.18309859154929578
PRV51262,0.0,0.0,0.0,0.0,0.0,0.0,60.0,52.0,16270.0,271.1666666666667,40.0,0.6666666666666666,52,60.0,16270.0,40.0,1.1538461538461537,312.88461538461536,271.1666666666667,0.0
PRV51263,18.0,15.0,210000.0,11666.666666666666,19224.0,1068.0,26.0,25.0,8170.0,314.2307692307692,70.0,2.6923076923076925,37,44.0,218170.0,19294.0,1.1891891891891893,5896.486486486487,4958.409090909091,0.4090909090909091
PRV51264,0.0,0.0,0.0,0.0,0.0,0.0,39.0,35.0,5270.0,135.12820512820514,120.0,3.076923076923077,35,39.0,5270.0,120.0,1.1142857142857143,150.57142857142858,135.12820512820514,0.0
PRV51265,0.0,0.0,0.0,0.0,0.0,0.0,160.0,84.0,45770.0,286.0625,750.0,4.6875,84,160.0,45770.0,750.0,1.9047619047619047,544.8809523809524,286.0625,0.0
PRV51266,10.0,10.0,78300.0,7830.0,9612.0,1068.0,82.0,72.0,24600.0,300.0,150.0,1.829268292682927,82,92.0,102900.0,9762.0,1.1219512195121952,1254.878048780488,1118.4782608695652,0.10869565217391304
PRV51267,2.0,2.0,9000.0,4500.0,2136.0,1068.0,12.0,12.0,3870.0,322.5,30.0,2.5,14,14.0,12870.0,2166.0,1.0,919.2857142857143,919.2857142857143,0.14285714285714285
PRV51271,2.0,2.0,17000.0,8500.0,2136.0,1068.0,121.0,89.0,26180.0,216.36363636363637,200.0,1.6528925619834711,90,123.0,43180.0,2336.0,1.3666666666666667,479.77777777777777,351.0569105691057,0.016260162601626018
PRV51272,2.0,2.0,22000.0,11000.0,2136.0,1068.0,77.0,29.0,28760.0,373.5064935064935,620.0,8.051948051948052,31,79.0,50760.0,2756.0,2.5483870967741935,1637.4193548387098,642.5316455696203,0.02531645569620253
PRV51273,0.0,0.0,0.0,0.0,0.0,0.0,553.0,387.0,131340.0,237.50452079566003,1400.0,2.5316455696202533,387,553.0,131340.0,1400.0,1.4289405684754521,339.37984496124034,237.50452079566003,0.0
PRV51274,10.0,10.0,165000.0,16500.0,10680.0,1068.0,48.0,39.0,10720.0,223.33333333333334,60.0,1.25,48,58.0,175720.0,10740.0,1.2083333333333333,3660.8333333333335,3029.655172413793,0.1724137931034483
PRV51276,14.0,12.0,116000.0,8285.714285714286,14952.0,1068.0,53.0,49.0,17980.0,339.24528301886795,320.0,6.037735849056604,60,67.0,133980.0,15272.0,1.1166666666666667,2233.0,1999.7014925373135,0.208955223880597
PRV51277,10.0,10.0,121000.0,12100.0,10680.0,1068.0,49.0,46.0,20190.0,412.0408163265306,240.0,4.8979591836734695,54,59.0,141190.0,10920.0,1.0925925925925926,2614.6296296296296,2393.0508474576272,0.1694915254237288
PRV51279,0.0,0.0,0.0,0.0,0.0,0.0,224.0,186.0,59840.0,267.14285714285717,750.0,3.3482142857142856,186,224.0,59840.0,750.0,1.2043010752688172,321.7204301075269,267.14285714285717,0.0
PRV51280,0.0,0.0,0.0,0.0,0.0,0.0,39.0,34.0,20250.0,519.2307692307693,0.0,0.0,34,39.0,20250.0,0.0,1.1470588235294117,595.5882352941177,519.2307692307693,0.0
PRV51281,0.0,0.0,0.0,0.0,0.0,0.0,259.0,200.0,89470.0,345.44401544401546,690.0,2.664092664092664,200,259.0,89470.0,690.0,1.295,447.35,345.44401544401546,0.0
PRV51282,8.0,8.0,66000.0,8250.0,8544.0,1068.0,51.0,43.0,11330.0,222.15686274509804,80.0,1.5686274509803921,51,59.0,77330.0,8624.0,1.1568627450980393,1516.2745098039215,1310.677966101695,0.13559322033898305
PRV51284,17.0,17.0,182000.0,10705.882352941177,17088.0,1068.0,360.0,218.0,97860.0,271.8333333333333,970.0,2.6944444444444446,223,377.0,279860.0,18058.0,1.6905829596412556,1254.9775784753363,742.3342175066313,0.04509283819628647
PRV51285,15.0,13.0,161000.0,10733.333333333334,16020.0,1068.0,153.0,98.0,35120.0,229.54248366013073,510.0,3.3333333333333335,109,168.0,196120.0,16530.0,1.5412844036697249,1799.2660550458716,1167.3809523809523,0.08928571428571429
PRV51286,15.0,12.0,136000.0,9066.666666666666,16020.0,1068.0,55.0,51.0,9170.0,166.72727272727272,310.0,5.636363636363637,62,70.0,145170.0,16330.0,1.1290322580645162,2341.451612903226,2073.8571428571427,0.21428571428571427
PRV51287,0.0,0.0,0.0,0.0,0.0,0.0,78.0,46.0,25700.0,329.4871794871795,100.0,1.2820512820512822,46,78.0,25700.0,100.0,1.6956521739130435,558.695652173913,329.4871794871795,0.0
PRV51288,3.0,3.0,37000.0,12333.333333333334,3204.0,1068.0,5.0,5.0,360.0,72.0,0.0,0.0,8,8.0,37360.0,3204.0,1.0,4670.0,4670.0,0.375
PRV51289,0.0,0.0,0.0,0.0,0.0,0.0,92.0,38.0,46300.0,503.2608695652174,240.0,2.608695652173913,38,92.0,46300.0,240.0,2.4210526315789473,1218.421052631579,503.2608695652174,0.0
PRV51290,0.0,0.0,0.0,0.0,0.0,0.0,113.0,81.0,14990.0,132.65486725663717,260.0,2.3008849557522124,81,113.0,14990.0,260.0,1.3950617283950617,185.06172839506172,132.65486725663717,0.0
PRV51292,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,3970.0,180.45454545454547,0.0,0.0,16,22.0,3970.0,0.0,1.375,248.125,180.45454545454547,0.0
PRV51293,0.0,0.0,0.0,0.0,0.0,0.0,88.0,64.0,21200.0,240.9090909090909,20.0,0.22727272727272727,64,88.0,21200.0,20.0,1.375,331.25,240.9090909090909,0.0
PRV51295,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1950.0,278.57142857142856,0.0,0.0,6,7.0,1950.0,0.0,1.1666666666666667,325.0,278.57142857142856,0.0
PRV51296,3.0,3.0,33000.0,11000.0,3204.0,1068.0,27.0,24.0,5630.0,208.5185185185185,80.0,2.962962962962963,27,30.0,38630.0,3284.0,1.1111111111111112,1430.7407407407406,1287.6666666666667,0.1
PRV51297,5.0,4.0,51000.0,10200.0,5340.0,1068.0,65.0,44.0,26090.0,401.38461538461536,70.0,1.0769230769230769,46,70.0,77090.0,5410.0,1.5217391304347827,1675.8695652173913,1101.2857142857142,0.07142857142857142
PRV51298,0.0,0.0,0.0,0.0,0.0,0.0,100.0,53.0,31120.0,311.2,550.0,5.5,53,100.0,31120.0,550.0,1.8867924528301887,587.1698113207547,311.2,0.0
PRV51299,0.0,0.0,0.0,0.0,0.0,0.0,37.0,27.0,6230.0,168.3783783783784,30.0,0.8108108108108109,27,37.0,6230.0,30.0,1.3703703703703705,230.74074074074073,168.3783783783784,0.0
PRV51300,7.0,5.0,93000.0,13285.714285714286,7476.0,1068.0,45.0,29.0,14540.0,323.1111111111111,160.0,3.5555555555555554,32,52.0,107540.0,7636.0,1.625,3360.625,2068.076923076923,0.1346153846153846
PRV51301,6.0,6.0,108000.0,18000.0,6408.0,1068.0,106.0,59.0,28910.0,272.7358490566038,310.0,2.9245283018867925,63,112.0,136910.0,6718.0,1.7777777777777777,2173.1746031746034,1222.4107142857142,0.05357142857142857
PRV51302,10.0,10.0,76000.0,7600.0,10680.0,1068.0,33.0,24.0,4710.0,142.72727272727272,70.0,2.121212121212121,34,43.0,80710.0,10750.0,1.2647058823529411,2373.823529411765,1876.9767441860465,0.23255813953488372
PRV51303,0.0,0.0,0.0,0.0,0.0,0.0,93.0,49.0,36110.0,388.2795698924731,510.0,5.483870967741935,49,93.0,36110.0,510.0,1.8979591836734695,736.9387755102041,388.2795698924731,0.0
PRV51304,2.0,2.0,28000.0,14000.0,2136.0,1068.0,49.0,38.0,11350.0,231.6326530612245,170.0,3.4693877551020407,39,51.0,39350.0,2306.0,1.3076923076923077,1008.974358974359,771.5686274509804,0.0392156862745098
PRV51305,11.0,9.0,98000.0,8909.09090909091,11748.0,1068.0,38.0,23.0,15400.0,405.2631578947368,0.0,0.0,29,49.0,113400.0,11748.0,1.6896551724137931,3910.344827586207,2314.285714285714,0.22448979591836735
PRV51306,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,3700.0,217.64705882352942,100.0,5.882352941176471,13,17.0,3700.0,100.0,1.3076923076923077,284.61538461538464,217.64705882352942,0.0
PRV51307,0.0,0.0,0.0,0.0,0.0,0.0,37.0,21.0,6940.0,187.56756756756758,80.0,2.1621621621621623,21,37.0,6940.0,80.0,1.7619047619047619,330.4761904761905,187.56756756756758,0.0
PRV51308,0.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,13790.0,394.0,130.0,3.7142857142857144,31,35.0,13790.0,130.0,1.1290322580645162,444.83870967741933,394.0,0.0
PRV51309,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,3790.0,210.55555555555554,0.0,0.0,17,18.0,3790.0,0.0,1.0588235294117647,222.94117647058823,210.55555555555554,0.0
PRV51311,3.0,3.0,13000.0,4333.333333333333,3204.0,1068.0,18.0,15.0,3010.0,167.22222222222223,0.0,0.0,18,21.0,16010.0,3204.0,1.1666666666666667,889.4444444444445,762.3809523809524,0.14285714285714285
PRV51312,4.0,3.0,19000.0,4750.0,4272.0,1068.0,42.0,26.0,9790.0,233.0952380952381,0.0,0.0,29,46.0,28790.0,4272.0,1.5862068965517242,992.7586206896551,625.8695652173913,0.08695652173913043
PRV51313,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,4970.0,261.57894736842104,90.0,4.7368421052631575,16,19.0,4970.0,90.0,1.1875,310.625,261.57894736842104,0.0
PRV51314,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,6460.0,215.33333333333334,0.0,0.0,20,30.0,6460.0,0.0,1.5,323.0,215.33333333333334,0.0
PRV51315,0.0,0.0,0.0,0.0,0.0,0.0,47.0,22.0,7210.0,153.40425531914894,340.0,7.23404255319149,22,47.0,7210.0,340.0,2.1363636363636362,327.72727272727275,153.40425531914894,0.0
PRV51316,3.0,3.0,21000.0,7000.0,3204.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,21000.0,3204.0,1.0,7000.0,7000.0,1.0
PRV51318,3.0,3.0,13000.0,4333.333333333333,3204.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,13000.0,3204.0,1.0,4333.333333333333,4333.333333333333,1.0
PRV51322,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,850.0,70.83333333333333,0.0,0.0,11,12.0,850.0,0.0,1.0909090909090908,77.27272727272727,70.83333333333333,0.0
PRV51323,0.0,0.0,0.0,0.0,0.0,0.0,76.0,32.0,20860.0,274.4736842105263,320.0,4.2105263157894735,32,76.0,20860.0,320.0,2.375,651.875,274.4736842105263,0.0
PRV51324,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,9330.0,333.2142857142857,0.0,0.0,25,28.0,9330.0,0.0,1.12,373.2,333.2142857142857,0.0
PRV51325,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,15140.0,1009.3333333333334,0.0,0.0,5,15.0,15140.0,0.0,3.0,3028.0,1009.3333333333334,0.0
PRV51326,0.0,0.0,0.0,0.0,0.0,0.0,44.0,22.0,14000.0,318.1818181818182,90.0,2.0454545454545454,22,44.0,14000.0,90.0,2.0,636.3636363636364,318.1818181818182,0.0
PRV51327,0.0,0.0,0.0,0.0,0.0,0.0,41.0,27.0,8990.0,219.26829268292684,150.0,3.658536585365854,27,41.0,8990.0,150.0,1.5185185185185186,332.962962962963,219.26829268292684,0.0
