Provider,Fraud_Label,IP_Claim_Count,IP_Unique_Beneficiaries,IP_Total_Reimbursement,IP_Avg_Reimbursement,IP_Total_Deductible,IP_Avg_Deductible,Average_Length_Of_Stay,Same_Day_Discharge_Count,Same_Day_Discharge_Ratio,OP_Claim_Count,OP_Unique_Beneficiaries,OP_Total_Reimbursement,OP_Avg_Reimbursement,OP_Total_Deductible,OP_Avg_Deductible,Total_Claim_Count,Total_Unique_Beneficiaries,Claims_Per_Beneficiary,Total_Reimbursement,Reimbursement_Per_Claim,Reimbursement_Per_Beneficiary,Total_Deductible,IP_Claim_Share,OP_Claim_Share,Unique_Diagnosis_Codes,Total_Diagnosis_Codes,Unique_Procedure_Codes,Total_Procedure_Codes,Diagnosis_Diversity,Avg_Diagnosis_Codes_Per_Claim,Procedure_Diversity,Avg_Procedure_Codes_Per_Claim,Average_Beneficiary_Age,Male_Count,Female_Count,Total_Beneficiaries,Male_Ratio,Female_Ratio,Average_Chronic_Condition_Count,Pct_Diabetes,Pct_HeartFailure,Pct_KidneyDisease,Pct_Cancer,Pct_Stroke,Unique_Attending_Physicians,Unique_Operating_Physicians,Unique_Other_Physicians,Total_Unique_Physicians,Physician_Diversity
PRV51065,0,10.0,10.0,75000.0,7500.0,9612.0,1068.0,5.6,0.0,0.0,18.0,16.0,1570.0,87.22222222222223,110.0,6.111111111111111,28.0,26.0,1.0769230769230769,76570.0,2734.6428571428573,2945.0,9722.0,0.35714285714285715,0.6428571428571429,108.0,139.0,9.0,9.0,3.857142857142857,4.964285714285714,0.32142857142857145,0.32142857142857145,76.03527615437267,11,15,26,0.4230769230769231,0.5769230769230769,11.0,1.0,1.0,1.0,1.0,1.0,9,4.0,4.0,11,0.39285714285714285
PRV51066,0,2.0,2.0,19000.0,9500.0,2136.0,1068.0,2.0,0.0,0.0,22.0,19.0,5790.0,263.1818181818182,100.0,4.545454545454546,24.0,21.0,1.1428571428571428,24790.0,1032.9166666666667,1180.4761904761904,2236.0,0.08333333333333333,0.9166666666666666,70.0,77.0,2.0,2.0,2.9166666666666665,3.2083333333333335,0.08333333333333333,0.08333333333333333,69.08249405169323,7,14,21,0.3333333333333333,0.6666666666666666,11.0,1.0,1.0,1.0,1.0,1.0,7,5.0,6.0,10,0.4166666666666667
PRV51067,1,12.0,11.0,326000.0,27166.666666666668,12816.0,1068.0,6.583333333333333,1.0,0.08333333333333333,46.0,39.0,8520.0,185.2173913043478,280.0,6.086956521739131,58.0,50.0,1.16,334520.0,5767.586206896552,6690.4,13096.0,0.20689655172413793,0.7931034482758621,173.0,229.0,11.0,13.0,2.9827586206896552,3.9482758620689653,0.1896551724137931,0.22413793103448276,68.31474109150848,15,34,49,0.30612244897959184,0.6938775510204082,11.0,1.0,1.0,1.0,1.0,1.0,21,5.0,14.0,26,0.4482758620689655
PRV51068,0,9.0,9.0,77000.0,8555.555555555555,8544.0,1068.0,3.0,0.0,0.0,252.0,206.0,66260.0,262.93650793650795,440.0,1.746031746031746,261.0,215.0,1.213953488372093,143260.0,548.8888888888889,666.3255813953489,8984.0,0.034482758620689655,0.9655172413793104,495.0,755.0,3.0,3.0,1.896551724137931,2.89272030651341,0.011494252873563218,0.011494252873563218,70.50751309754553,87,127,214,0.40654205607476634,0.5934579439252337,11.0,1.0,1.0,1.0,1.0,1.0,79,35.0,45.0,91,0.3486590038314176
PRV51070,0,10.0,10.0,101000.0,10100.0,10680.0,1068.0,4.1,0.0,0.0,89.0,61.0,24410.0,274.2696629213483,300.0,3.3707865168539324,99.0,71.0,1.3943661971830985,125410.0,1266.7676767676767,1766.338028169014,10980.0,0.10101010101010101,0.898989898989899,222.0,298.0,6.0,6.0,2.242424242424242,3.01010101010101,0.06060606060606061,0.06060606060606061,71.26534337211955,33,36,69,0.4782608695652174,0.5217391304347826,11.0,1.0,1.0,1.0,1.0,1.0,46,15.0,16.0,61,0.6161616161616161
PRV51071,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,8550.0,356.25,50.0,2.0833333333333335,24.0,24.0,1.0,8550.0,356.25,356.25,50.0,0.0,1.0,55.0,63.0,0.0,0.0,2.2916666666666665,2.625,0.0,0.0,68.9891626739676,7,17,24,0.2916666666666667,0.7083333333333334,11.0,1.0,1.0,1.0,1.0,1.0,11,2.0,5.0,12,0.5
PRV51072,0,12.0,12.0,72000.0,6000.0,11748.0,1068.0,4.25,0.0,0.0,200.0,150.0,47170.0,235.85,430.0,2.15,212.0,162.0,1.308641975308642,119170.0,562.122641509434,735.6172839506173,12178.0,0.05660377358490566,0.9433962264150944,417.0,668.0,6.0,6.0,1.9669811320754718,3.150943396226415,0.02830188679245283,0.02830188679245283,71.43405201916497,67,93,160,0.41875,0.58125,11.0,1.0,1.0,1.0,1.0,1.0,47,22.0,45.0,76,0.3584905660377358
PRV51074,0,5.0,5.0,31000.0,6200.0,5340.0,1068.0,2.6,0.0,0.0,34.0,34.0,10170.0,299.11764705882354,80.0,2.3529411764705883,39.0,39.0,1.0,41170.0,1055.6410256410256,1055.6410256410256,5420.0,0.1282051282051282,0.8717948717948718,114.0,144.0,1.0,1.0,2.923076923076923,3.6923076923076925,0.02564102564102564,0.02564102564102564,73.51873497253374,15,24,39,0.38461538461538464,0.6153846153846154,11.0,1.0,1.0,1.0,1.0,1.0,14,5.0,5.0,17,0.4358974358974359
PRV51075,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,8550.0,502.94117647058823,70.0,4.117647058823529,17.0,13.0,1.3076923076923077,8550.0,502.94117647058823,657.6923076923077,70.0,0.0,1.0,38.0,40.0,0.0,0.0,2.235294117647059,2.3529411764705883,0.0,0.0,75.54509556152267,4,9,13,0.3076923076923077,0.6923076923076923,11.0,1.0,1.0,1.0,1.0,1.0,4,2.0,3.0,4,0.23529411764705882
PRV51076,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.0,10230.0,352.7586206896552,50.0,1.7241379310344827,29.0,27.0,1.0740740740740742,10230.0,352.7586206896552,378.8888888888889,50.0,0.0,1.0,67.0,73.0,0.0,0.0,2.310344827586207,2.5172413793103448,0.0,0.0,76.11965421958577,13,14,27,0.48148148148148145,0.5185185185185185,11.0,1.0,1.0,1.0,1.0,1.0,8,3.0,5.0,9,0.3103448275862069
PRV51077,1,16.0,13.0,199000.0,12437.5,16020.0,1068.0,5.9375,0.0,0.0,17.0,17.0,5350.0,314.70588235294116,200.0,11.764705882352942,33.0,30.0,1.1,204350.0,6192.424242424242,6811.666666666667,16220.0,0.48484848484848486,0.5151515151515151,127.0,167.0,8.0,8.0,3.8484848484848486,5.0606060606060606,0.24242424242424243,0.24242424242424243,71.77786903947069,12,18,30,0.4,0.6,11.0,1.0,1.0,1.0,1.0,1.0,11,2.0,5.0,12,0.36363636363636365
PRV51078,0,9.0,9.0,76000.0,8444.444444444445,8544.0,1068.0,6.666666666666667,1.0,0.1111111111111111,14.0,14.0,2270.0,162.14285714285714,100.0,7.142857142857143,23.0,23.0,1.0,78270.0,3403.0434782608695,3403.0434782608695,8644.0,0.391304347826087,0.6086956521739131,91.0,113.0,8.0,8.0,3.9565217391304346,4.913043478260869,0.34782608695652173,0.34782608695652173,71.22447400529714,6,17,23,0.2608695652173913,0.7391304347826086,11.0,1.0,1.0,1.0,1.0,1.0,13,5.0,5.0,16,0.6956521739130435
PRV51081,0,6.0,6.0,79000.0,13166.666666666666,6408.0,1068.0,6.0,0.0,0.0,194.0,125.0,45080.0,232.37113402061857,760.0,3.917525773195876,200.0,131.0,1.5267175572519085,124080.0,620.4,947.175572519084,7168.0,0.03,0.97,395.0,608.0,8.0,9.0,1.975,3.04,0.04,0.045,71.3794274547915,62,69,131,0.4732824427480916,0.5267175572519084,11.0,1.0,1.0,1.0,1.0,1.0,3,2.0,1.0,4,0.02
PRV51082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,5470.0,160.88235294117646,70.0,2.0588235294117645,34.0,31.0,1.096774193548387,5470.0,160.88235294117646,176.4516129032258,70.0,0.0,1.0,69.0,88.0,0.0,0.0,2.0294117647058822,2.588235294117647,0.0,0.0,72.73621690843656,9,22,31,0.2903225806451613,0.7096774193548387,11.0,1.0,1.0,1.0,1.0,1.0,9,3.0,6.0,9,0.2647058823529412
PRV51083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,81.0,18100.0,201.11111111111111,140.0,1.5555555555555556,90.0,81.0,1.1111111111111112,18100.0,201.11111111111111,223.45679012345678,140.0,0.0,1.0,183.0,232.0,0.0,0.0,2.033333333333333,2.577777777777778,0.0,0.0,74.74221106801531,30,51,81,0.37037037037037035,0.6296296296296297,11.0,1.0,1.0,1.0,1.0,1.0,18,8.0,15.0,21,0.23333333333333334
PRV51084,1,20.0,19.0,191000.0,9550.0,21360.0,1068.0,5.65,2.0,0.1,90.0,67.0,24580.0,273.1111111111111,530.0,5.888888888888889,110.0,86.0,1.2790697674418605,215580.0,1959.8181818181818,2506.7441860465115,21890.0,0.18181818181818182,0.8181818181818182,247.0,367.0,11.0,14.0,2.2454545454545456,3.3363636363636364,0.1,0.12727272727272726,72.668873052301,45,40,85,0.5294117647058824,0.47058823529411764,11.0,1.0,1.0,1.0,1.0,1.0,32,12.0,15.0,34,0.3090909090909091
PRV51086,0,31.0,30.0,413000.0,13322.58064516129,33108.0,1068.0,4.838709677419355,1.0,0.03225806451612903,108.0,86.0,33170.0,307.1296296296296,60.0,0.5555555555555556,139.0,116.0,1.1982758620689655,446170.0,3209.856115107914,3846.293103448276,33168.0,0.22302158273381295,0.7769784172661871,356.0,585.0,24.0,24.0,2.5611510791366907,4.2086330935251794,0.17266187050359713,0.17266187050359713,74.83127101746868,35,80,115,0.30434782608695654,0.6956521739130435,11.0,1.0,1.0,1.0,1.0,1.0,24,16.0,18.0,25,0.17985611510791366
PRV51089,0,18.0,18.0,177000.0,9833.333333333334,18156.0,1068.0,5.166666666666667,0.0,0.0,210.0,179.0,53900.0,256.6666666666667,540.0,2.5714285714285716,228.0,197.0,1.1573604060913705,230900.0,1012.719298245614,1172.0812182741117,18696.0,0.07894736842105263,0.9210526315789473,452.0,710.0,16.0,17.0,1.9824561403508771,3.1140350877192984,0.07017543859649122,0.07456140350877193,71.76897820490103,77,120,197,0.39086294416243655,0.6091370558375635,11.0,1.0,1.0,1.0,1.0,1.0,72,29.0,43.0,82,0.35964912280701755
PRV51090,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5830.0,832.8571428571429,60.0,8.571428571428571,7.0,7.0,1.0,5830.0,832.8571428571429,832.8571428571429,60.0,0.0,1.0,15.0,17.0,0.0,0.0,2.142857142857143,2.4285714285714284,0.0,0.0,72.33284443140705,4,3,7,0.5714285714285714,0.42857142857142855,11.0,1.0,1.0,1.0,1.0,1.0,3,1.0,1.0,3,0.42857142857142855
PRV51091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,9270.0,210.6818181818182,80.0,1.8181818181818181,44.0,44.0,1.0,9270.0,210.6818181818182,210.6818181818182,80.0,0.0,1.0,104.0,136.0,0.0,0.0,2.3636363636363638,3.090909090909091,0.0,0.0,69.53182751540042,22,22,44,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,19,6.0,13.0,24,0.5454545454545454
PRV51093,0,2.0,2.0,11000.0,5500.0,2136.0,1068.0,6.0,0.0,0.0,7.0,7.0,2710.0,387.14285714285717,0.0,0.0,9.0,9.0,1.0,13710.0,1523.3333333333333,1523.3333333333333,2136.0,0.2222222222222222,0.7777777777777778,32.0,36.0,2.0,2.0,3.5555555555555554,4.0,0.2222222222222222,0.2222222222222222,76.21294395011027,3,6,9,0.3333333333333333,0.6666666666666666,11.0,1.0,1.0,1.0,1.0,1.0,6,3.0,4.0,10,1.1111111111111112
PRV51096,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3200.0,640.0,100.0,20.0,5.0,5.0,1.0,3200.0,640.0,640.0,100.0,0.0,1.0,8.0,8.0,0.0,0.0,1.6,1.6,0.0,0.0,85.5479808350445,3,2,5,0.6,0.4,11.0,1.0,1.0,1.0,1.0,1.0,3,0.0,2.0,4,0.8
PRV51097,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,71.0,44420.0,355.36,230.0,1.84,125.0,71.0,1.7605633802816902,44420.0,355.36,625.6338028169014,230.0,0.0,1.0,247.0,323.0,0.0,0.0,1.976,2.584,0.0,0.0,70.44690593940095,29,42,71,0.4084507042253521,0.5915492957746479,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.008
PRV51098,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,300.0,75.0,0.0,0.0,4.0,4.0,1.0,300.0,75.0,75.0,0.0,0.0,1.0,13.0,13.0,0.0,0.0,3.25,3.25,0.0,0.0,82.45790554414785,2,2,4,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,2,0.0,2.0,2,0.5
PRV51100,0,5.0,5.0,78000.0,15600.0,5340.0,1068.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,78000.0,15600.0,15600.0,5340.0,1.0,0.0,41.0,43.0,4.0,4.0,8.2,8.6,0.8,0.8,71.16714579055443,1,4,5,0.2,0.8,11.0,1.0,1.0,1.0,1.0,1.0,3,1.0,1.0,4,0.8
PRV51101,0,3.0,3.0,16600.0,5533.333333333333,3204.0,1068.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,16600.0,5533.333333333333,5533.333333333333,3204.0,1.0,0.0,22.0,22.0,1.0,1.0,7.333333333333333,7.333333333333333,0.3333333333333333,0.3333333333333333,57.694729637234765,3,0,3,1.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1,0.3333333333333333
PRV51102,0,12.0,11.0,148000.0,12333.333333333334,12816.0,1068.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0909090909090908,148000.0,12333.333333333334,13454.545454545454,12816.0,1.0,0.0,88.0,100.0,10.0,11.0,7.333333333333333,8.333333333333334,0.8333333333333334,0.9166666666666666,81.30943936282746,8,3,11,0.7272727272727273,0.2727272727272727,11.0,1.0,1.0,1.0,1.0,1.0,3,1.0,1.0,4,0.3333333333333333
PRV51103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,440.0,73.33333333333333,60.0,10.0,6.0,4.0,1.5,440.0,73.33333333333333,110.0,60.0,0.0,1.0,8.0,8.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,74.70841889117042,3,1,4,0.75,0.25,11.0,1.0,1.0,1.0,1.0,1.0,2,0.0,2.0,2,0.3333333333333333
PRV51104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,1900.0,158.33333333333334,110.0,9.166666666666666,12.0,9.0,1.3333333333333333,1900.0,158.33333333333334,211.11111111111111,110.0,0.0,1.0,28.0,28.0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,77.3327249220473,2,7,9,0.2222222222222222,0.7777777777777778,11.0,1.0,1.0,1.0,1.0,1.0,2,0.0,2.0,2,0.16666666666666666
PRV51105,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6540.0,545.0,0.0,0.0,12.0,12.0,1.0,6540.0,545.0,545.0,0.0,0.0,1.0,28.0,28.0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,76.64385124344057,6,6,12,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,2,1.0,2.0,2,0.16666666666666666
PRV51108,0,19.0,19.0,156000.0,8210.526315789473,19224.0,1068.0,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1.0,156000.0,8210.526315789473,8210.526315789473,19224.0,1.0,0.0,107.0,144.0,6.0,6.0,5.631578947368421,7.578947368421052,0.3157894736842105,0.3157894736842105,72.52033574696495,6,13,19,0.3157894736842105,0.6842105263157895,11.0,1.0,1.0,1.0,1.0,1.0,6,3.0,0.0,7,0.3684210526315789
PRV51109,0,3.0,3.0,18000.0,6000.0,3204.0,1068.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,18000.0,6000.0,6000.0,3204.0,1.0,0.0,25.0,26.0,4.0,4.0,8.333333333333334,8.666666666666666,1.3333333333333333,1.3333333333333333,56.77572438968743,3,0,3,1.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1,2.0,0.0,2,0.6666666666666666
PRV51110,0,5.0,5.0,27000.0,5400.0,5340.0,1068.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,27000.0,5400.0,5400.0,5340.0,1.0,0.0,42.0,47.0,4.0,4.0,8.4,9.4,0.8,0.8,68.23436002737851,3,2,5,0.6,0.4,11.0,1.0,1.0,1.0,1.0,1.0,3,3.0,0.0,5,1.0
PRV51111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,85.0,54860.0,415.6060606060606,200.0,1.5151515151515151,132.0,85.0,1.5529411764705883,54860.0,415.6060606060606,645.4117647058823,200.0,0.0,1.0,278.0,375.0,0.0,0.0,2.106060606060606,2.840909090909091,0.0,0.0,73.05536095341628,32,53,85,0.3764705882352941,0.6235294117647059,11.0,1.0,1.0,1.0,1.0,1.0,4,2.0,2.0,4,0.030303030303030304
PRV51112,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.0,195.0,105250.0,346.2171052631579,810.0,2.664473684210526,304.0,195.0,1.558974358974359,105250.0,346.2171052631579,539.7435897435897,810.0,0.0,1.0,465.0,806.0,0.0,0.0,1.5296052631578947,2.651315789473684,0.0,0.0,71.2325874444971,77,118,195,0.39487179487179486,0.6051282051282051,11.0,1.0,1.0,1.0,1.0,1.0,7,7.0,6.0,8,0.02631578947368421
PRV51113,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,78.0,46390.0,351.43939393939394,550.0,4.166666666666667,132.0,78.0,1.6923076923076923,46390.0,351.43939393939394,594.7435897435897,550.0,0.0,1.0,255.0,363.0,1.0,1.0,1.9318181818181819,2.75,0.007575757575757576,0.007575757575757576,72.98485406904298,29,49,78,0.3717948717948718,0.6282051282051282,11.0,1.0,1.0,1.0,1.0,1.0,2,2.0,1.0,2,0.015151515151515152
PRV51114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,160.0,76720.0,292.82442748091603,560.0,2.1374045801526718,262.0,160.0,1.6375,76720.0,292.82442748091603,479.5,560.0,0.0,1.0,376.0,648.0,0.0,0.0,1.4351145038167938,2.4732824427480917,0.0,0.0,70.89264202600958,73,87,160,0.45625,0.54375,11.0,1.0,1.0,1.0,1.0,1.0,5,4.0,3.0,5,0.019083969465648856
PRV51115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,980.0,140.0,20.0,2.857142857142857,7.0,6.0,1.1666666666666667,980.0,140.0,163.33333333333334,20.0,0.0,1.0,13.0,13.0,0.0,0.0,1.8571428571428572,1.8571428571428572,0.0,0.0,73.06821811544604,1,5,6,0.16666666666666666,0.8333333333333334,11.0,1.0,1.0,1.0,1.0,1.0,3,1.0,3.0,5,0.7142857142857143
PRV51117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,1950.0,162.5,0.0,0.0,12.0,10.0,1.2,1950.0,162.5,195.0,0.0,0.0,1.0,28.0,28.0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,67.98247775496236,5,5,10,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,4,0.0,3.0,5,0.4166666666666667
PRV51118,0,16.0,16.0,136000.0,8500.0,14952.0,1068.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,1.0,136000.0,8500.0,8500.0,14952.0,1.0,0.0,106.0,125.0,14.0,14.0,6.625,7.8125,0.875,0.875,67.66615331964408,6,10,16,0.375,0.625,11.0,1.0,1.0,1.0,1.0,1.0,4,4.0,1.0,4,0.25
PRV51119,1,94.0,81.0,985000.0,10478.72340425532,96120.0,1068.0,5.9787234042553195,1.0,0.010638297872340425,1.0,1.0,95580.0,95580.0,865.0,865.0,95.0,82.0,1.1585365853658536,1080580.0,11374.526315789473,13177.80487804878,96985.0,0.9894736842105263,0.010526315789473684,357.0,763.0,51.0,75.0,3.7578947368421054,8.031578947368422,0.5368421052631579,0.7894736842105263,75.28143247057233,30,51,81,0.37037037037037035,0.6296296296296297,11.0,1.0,1.0,1.0,1.0,1.0,8,7.0,7.0,8,0.08421052631578947
PRV51120,0,7.0,7.0,52000.0,7428.571428571428,7476.0,1068.0,4.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,52000.0,7428.571428571428,7428.571428571428,7476.0,1.0,0.0,51.0,64.0,5.0,5.0,7.285714285714286,9.142857142857142,0.7142857142857143,0.7142857142857143,61.487826342035795,3,4,7,0.42857142857142855,0.5714285714285714,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1,0.14285714285714285
PRV51121,0,6.0,6.0,81000.0,13500.0,6408.0,1068.0,6.5,0.0,0.0,1.0,1.0,80.0,80.0,0.0,0.0,7.0,7.0,1.0,81080.0,11582.857142857143,11582.857142857143,6408.0,0.8571428571428571,0.14285714285714285,41.0,47.0,5.0,5.0,5.857142857142857,6.714285714285714,0.7142857142857143,0.7142857142857143,66.7730517258238,3,4,7,0.42857142857142855,0.5714285714285714,11.0,1.0,1.0,1.0,1.0,1.0,3,3.0,2.0,3,0.42857142857142855
PRV51122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1120.0,160.0,0.0,0.0,7.0,7.0,1.0,1120.0,160.0,160.0,0.0,0.0,1.0,14.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,67.15478634985821,3,4,7,0.42857142857142855,0.5714285714285714,11.0,1.0,1.0,1.0,1.0,1.0,7,3.0,4.0,7,1.0
PRV51123,0,2.0,2.0,9000.0,4500.0,2136.0,1068.0,2.5,0.0,0.0,29.0,28.0,17910.0,617.5862068965517,40.0,1.3793103448275863,31.0,30.0,1.0333333333333334,26910.0,868.0645161290323,897.0,2176.0,0.06451612903225806,0.9354838709677419,88.0,109.0,1.0,1.0,2.838709677419355,3.5161290322580645,0.03225806451612903,0.03225806451612903,70.01740490857534,15,13,28,0.5357142857142857,0.4642857142857143,11.0,1.0,1.0,1.0,1.0,1.0,21,7.0,9.0,23,0.7419354838709677
PRV51125,0,12.0,12.0,110000.0,9166.666666666666,12816.0,1068.0,4.333333333333333,0.0,0.0,36.0,20.0,21310.0,591.9444444444445,280.0,7.777777777777778,48.0,32.0,1.5,131310.0,2735.625,4103.4375,13096.0,0.25,0.75,140.0,182.0,10.0,10.0,2.9166666666666665,3.7916666666666665,0.20833333333333334,0.20833333333333334,69.23613963039014,18,14,32,0.5625,0.4375,11.0,1.0,1.0,1.0,1.0,1.0,36,11.0,11.0,41,0.8541666666666666
PRV51126,1,20.0,14.0,177000.0,8850.0,21360.0,1068.0,6.5,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,1.4285714285714286,177000.0,8850.0,12642.857142857143,21360.0,1.0,0.0,110.0,161.0,12.0,14.0,5.5,8.05,0.6,0.7,69.92158013102572,9,5,14,0.6428571428571429,0.35714285714285715,11.0,1.0,1.0,1.0,1.0,1.0,2,2.0,0.0,4,0.2
PRV51128,0,5.0,3.0,90000.0,18000.0,5340.0,1068.0,6.4,0.0,0.0,45.0,37.0,12220.0,271.55555555555554,0.0,0.0,50.0,40.0,1.25,102220.0,2044.4,2555.5,5340.0,0.1,0.9,153.0,195.0,3.0,3.0,3.06,3.9,0.06,0.06,68.41391980979142,13,25,38,0.34210526315789475,0.6578947368421053,11.0,1.0,1.0,1.0,1.0,1.0,19,11.0,14.0,26,0.52
PRV51129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,65.0,22920.0,238.75,480.0,5.0,96.0,65.0,1.476923076923077,22920.0,238.75,352.61538461538464,480.0,0.0,1.0,194.0,255.0,0.0,0.0,2.0208333333333335,2.65625,0.0,0.0,74.07617543305429,30,35,65,0.46153846153846156,0.5384615384615384,11.0,1.0,1.0,1.0,1.0,1.0,54,11.0,29.0,71,0.7395833333333334
PRV51130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4970.0,710.0,0.0,0.0,7.0,7.0,1.0,4970.0,710.0,710.0,0.0,0.0,1.0,19.0,20.0,0.0,0.0,2.7142857142857144,2.857142857142857,0.0,0.0,62.46250122225482,5,2,7,0.7142857142857143,0.2857142857142857,11.0,1.0,1.0,1.0,1.0,1.0,2,1.0,2.0,2,0.2857142857142857
PRV51131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1160.0,145.0,70.0,8.75,8.0,8.0,1.0,1160.0,145.0,145.0,70.0,0.0,1.0,30.0,31.0,0.0,0.0,3.75,3.875,0.0,0.0,74.88569472963724,4,4,8,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,4,1.0,3.0,5,0.625
PRV51132,0,1.0,1.0,4000.0,4000.0,1068.0,1068.0,4.0,0.0,0.0,7.0,5.0,1330.0,190.0,0.0,0.0,8.0,6.0,1.3333333333333333,5330.0,666.25,888.3333333333334,1068.0,0.125,0.875,18.0,19.0,1.0,1.0,2.25,2.375,0.125,0.125,72.66621035820215,2,4,6,0.3333333333333333,0.6666666666666666,11.0,1.0,1.0,1.0,1.0,1.0,5,1.0,4.0,6,0.75
PRV51134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,7610.0,507.3333333333333,80.0,5.333333333333333,15.0,12.0,1.25,7610.0,507.3333333333333,634.1666666666666,80.0,0.0,1.0,28.0,30.0,0.0,0.0,1.8666666666666667,2.0,0.0,0.0,67.53433721195528,8,4,12,0.6666666666666666,0.3333333333333333,11.0,1.0,1.0,1.0,1.0,1.0,3,1.0,1.0,3,0.2
PRV51135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,300.0,60.0,0.0,0.0,5.0,2.0,2.5,300.0,60.0,150.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,1.6,1.8,0.0,0.0,70.04106776180697,2,0,2,1.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.2
PRV51136,0,1.0,1.0,20000.0,20000.0,1068.0,1068.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20000.0,20000.0,20000.0,1068.0,1.0,0.0,9.0,9.0,2.0,2.0,9.0,9.0,2.0,2.0,71.50171115674196,1,0,1,1.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1,1.0
