Provider,total_claims,inpatient_claims,outpatient_claims,inpatient_ratio,total_beneficiaries,claims_per_beneficiary,total_reimbursement,mean_reimbursement,max_reimbursement,total_deductible,mean_deductible,reimbursement_per_beneficiary,unique_attending,unique_operating,unique_other,mean_diagnosis_count,mean_procedure_count,unique_diagnosis_codes,unique_procedure_codes,mean_patient_age,mean_patient_chronic_conds,patient_death_rate,renal_disease_rate,unique_states,unique_counties,primary_state,mean_claim_duration,mean_admission_duration,PotentialFraud
PRV51135,5,0,5,0.0,2,2.5,300,60.0,90,0.0,0.0,150.0,1,1,1,1.8,0.0,8,0,67.4,4.2,0.0,0.0,1,2,2,0.0,0.0,0
PRV51136,1,1,0,1.0,1,1.0,20000,20000.0,20000,1068.0,1068.0,20000.0,1,1,0,9.0,2.0,9,2,71.0,2.0,0.0,0.0,1,1,2,2.0,2.0,0
PRV51137,55,1,54,0.01818181818181818,51,1.0784313725490196,16050,291.8181818181818,6000,1348.0,24.509090909090908,314.70588235294116,23,9,12,2.8363636363636364,0.01818181818181818,129,1,71.94545454545455,4.836363636363636,0.01818181818181818,0.10909090909090909,3,13,3,0.2,7.0,0
PRV51138,26,1,25,0.038461538461538464,21,1.2380952380952381,13430,516.5384615384615,6000,1068.0,41.07692307692308,639.5238095238095,7,4,7,2.8076923076923075,0.038461538461538464,60,1,72.46153846153847,3.923076923076923,0.0,0.19230769230769232,3,5,32,1.5384615384615385,1.0,0
PRV51139,43,7,36,0.16279069767441862,42,1.0238095238095237,52580,1222.7906976744187,14000,7516.0,174.7906976744186,1251.904761904762,34,8,11,3.441860465116279,0.023255813953488372,115,1,74.32558139534883,4.372093023255814,0.0,0.20930232558139536,9,17,3,2.4651162790697674,3.857142857142857,0
PRV51140,487,47,440,0.09650924024640657,394,1.236040609137056,453130,930.4517453798768,16000,50418.0,103.74074074074075,1150.0761421319796,5,5,2,3.1396303901437372,0.0513347022587269,758,19,72.85010266940452,4.441478439425051,0.0,0.1868583162217659,3,7,3,2.1047227926078027,6.0212765957446805,0
PRV51141,71,0,71,0.0,37,1.9189189189189189,19490,274.50704225352115,1900,170.0,2.3943661971830985,526.7567567567568,8,7,5,2.9295774647887325,0.0,160,0,74.50704225352112,3.4507042253521125,0.0,0.18309859154929578,6,10,3,1.732394366197183,0.0,0
PRV51142,51,7,44,0.13725490196078433,38,1.3421052631578947,104570,2050.392156862745,57000,7536.0,147.76470588235293,2751.842105263158,15,5,7,3.0588235294117645,0.11764705882352941,131,6,72.84313725490196,4.176470588235294,0.0,0.23529411764705882,2,6,3,1.9215686274509804,7.428571428571429,0
PRV51143,77,0,77,0.0,68,1.1323529411764706,20450,265.5844155844156,3300,350.0,4.545454545454546,300.7352941176471,26,7,13,2.5714285714285716,0.0,160,0,72.15584415584415,3.844155844155844,0.012987012987012988,0.14285714285714285,10,17,3,0.987012987012987,0.0,0
PRV51144,30,4,26,0.13333333333333333,29,1.0344827586206897,61220,2040.6666666666667,33000,4492.0,149.73333333333332,2111.0344827586205,14,7,6,3.2,0.1,83,3,76.6,4.233333333333333,0.03333333333333333,0.03333333333333333,3,10,3,1.8,5.0,0
PRV51145,202,161,41,0.7970297029702971,161,1.2546583850931676,1606350,7952.227722772277,46000,166748.0,846.4365482233502,9977.329192546584,37,8,17,6.856435643564357,0.6435643564356436,549,80,73.04950495049505,5.183168316831683,0.0049504950495049506,0.2376237623762376,7,15,3,4.900990099009901,5.937888198757764,1
PRV51146,352,162,190,0.4602272727272727,334,1.0538922155688624,1680910,4775.3125,57000,171670.0,490.48571428571427,5032.664670658683,77,38,47,5.0539772727272725,0.3181818181818182,710,74,74.08238636363636,4.8352272727272725,0.011363636363636364,0.20170454545454544,25,49,3,3.4232954545454546,5.049382716049383,1
PRV51147,32,0,32,0.0,32,1.0,8860,276.875,3300,210.0,6.5625,276.875,23,5,10,2.65625,0.0,76,0,71.59375,3.65625,0.0,0.125,5,11,3,2.5,0.0,0
PRV51148,330,34,296,0.10303030303030303,263,1.2547528517110267,488660,1480.7878787878788,37000,36294.0,110.3161094224924,1858.0228136882129,60,28,39,3.3727272727272726,0.09393939393939393,599,26,73.5909090909091,4.415151515151515,0.0,0.24848484848484848,12,25,5,1.8484848484848484,4.029411764705882,1
PRV51149,148,116,32,0.7837837837837838,136,1.088235294117647,1120680,7572.1621621621625,57000,123958.0,837.5540540540541,8240.29411764706,25,5,12,6.925675675675675,0.5608108108108109,476,61,71.66891891891892,5.412162162162162,0.0,0.27702702702702703,5,14,3,4.6891891891891895,5.612068965517241,1
PRV51151,233,22,211,0.0944206008583691,225,1.0355555555555556,201300,863.9484978540772,16000,23298.0,100.42241379310344,894.6666666666666,97,39,55,3.1502145922746783,0.060085836909871244,451,12,73.49356223175965,4.690987124463519,0.004291845493562232,0.23605150214592274,21,47,5,1.6952789699570816,4.181818181818182,0
PRV51152,83,0,83,0.0,39,2.128205128205128,25770,310.48192771084337,3300,500.0,6.024096385542169,660.7692307692307,3,2,3,2.6867469879518073,0.0,179,0,73.33734939759036,4.686746987951807,0.0,0.1927710843373494,2,3,3,1.7228915662650603,0.0,0
PRV51153,87,4,83,0.04597701149425287,83,1.0481927710843373,71490,821.7241379310345,34000,4902.0,56.3448275862069,861.3253012048193,51,14,22,2.7471264367816093,0.05747126436781609,188,5,72.58620689655173,4.425287356321839,0.022988505747126436,0.16091954022988506,14,26,3,1.4022988505747127,8.75,0
PRV51154,161,0,161,0.0,147,1.0952380952380953,45750,284.16149068322983,8100,790.0,4.906832298136646,311.2244897959184,3,3,2,2.472049689440994,0.0,297,0,74.54658385093168,4.472049689440993,0.006211180124223602,0.18012422360248448,4,11,3,1.3229813664596273,0.0,0
PRV51155,115,0,115,0.0,110,1.0454545454545454,26330,228.95652173913044,3300,160.0,1.391304347826087,239.36363636363637,1,1,0,2.591304347826087,0.0,212,0,72.92173913043479,4.113043478260869,0.008695652173913044,0.16521739130434782,2,3,3,1.0434782608695652,0.0,0
PRV51156,542,0,542,0.0,425,1.275294117647059,140640,259.48339483394835,3300,1720.0,3.1734317343173433,330.91764705882355,3,3,1,2.474169741697417,0.0,742,0,73.33763837638377,4.212177121771218,0.0018450184501845018,0.16789667896678967,2,9,3,1.367158671586716,0.0,0
PRV51159,569,65,504,0.11423550087873462,506,1.1245059288537549,797790,1402.091388400703,57000,70450.0,123.81370826010544,1576.6600790513835,99,55,65,3.0984182776801408,0.07381370826010544,860,35,74.0,4.3427065026362035,0.005272407732864675,0.1687170474516696,19,53,13,1.7398945518453428,5.630769230769231,1
PRV51160,114,90,24,0.7894736842105263,110,1.0363636363636364,872020,7649.298245614035,57000,96140.0,843.3333333333334,7927.454545454545,22,10,9,6.868421052631579,0.5877192982456141,403,51,73.44736842105263,5.482456140350878,0.0,0.21929824561403508,5,10,3,4.87719298245614,5.655555555555556,0
PRV51164,391,41,350,0.10485933503836317,334,1.1706586826347305,556980,1424.5012787723786,41000,44548.0,113.93350383631713,1667.6047904191616,7,5,3,3.104859335038363,0.06649616368286446,660,23,73.11253196930946,4.368286445012788,0.0,0.20971867007672634,5,13,3,1.659846547314578,6.2926829268292686,0
PRV51165,98,26,72,0.2653061224489796,97,1.0103092783505154,329700,3364.285714285714,57000,28088.0,286.61224489795916,3398.9690721649486,62,29,24,4.285714285714286,0.2653061224489796,281,21,75.06122448979592,4.357142857142857,0.0,0.19387755102040816,13,33,3,2.4489795918367347,6.576923076923077,0
PRV51166,5,1,4,0.2,5,1.0,24870,4974.0,22000,1068.0,213.6,4974.0,4,2,0,3.6,0.2,17,1,71.4,3.8,0.0,0.0,2,4,3,3.2,16.0,0
PRV51167,190,0,190,0.0,182,1.043956043956044,51980,273.57894736842104,3300,410.0,2.1578947368421053,285.6043956043956,22,18,17,2.7157894736842105,0.0,348,0,74.18947368421053,4.426315789473684,0.005263157894736842,0.15263157894736842,16,33,50,1.7421052631578948,0.0,0
PRV51168,87,9,78,0.10344827586206896,86,1.0116279069767442,80470,924.9425287356322,25000,9782.0,112.4367816091954,935.6976744186046,14,7,5,2.8045977011494254,0.06896551724137931,188,6,73.37931034482759,4.413793103448276,0.011494252873563218,0.16091954022988506,7,13,5,0.7701149425287356,5.222222222222222,0
PRV51169,77,0,77,0.0,74,1.0405405405405406,19380,251.6883116883117,3300,50.0,0.6493506493506493,261.8918918918919,51,10,23,2.74025974025974,0.0,163,0,74.68831168831169,4.467532467532467,0.0,0.23376623376623376,17,31,3,1.4935064935064934,0.0,0
PRV51170,16,8,8,0.5,16,1.0,145820,9113.75,57000,8544.0,534.0,9113.75,8,5,1,5.5,0.5,70,8,72.8125,5.1875,0.0,0.25,4,9,3,3.125,6.25,1
PRV51171,59,0,59,0.0,59,1.0,13820,234.23728813559322,3300,200.0,3.389830508474576,234.23728813559322,38,12,15,2.6440677966101696,0.0,129,0,72.88135593220339,4.4576271186440675,0.0,0.2033898305084746,16,24,3,1.576271186440678,0.0,0
PRV51173,22,7,15,0.3181818181818182,21,1.0476190476190477,96290,4376.818181818182,29000,7676.0,348.90909090909093,4585.238095238095,12,7,6,4.045454545454546,0.36363636363636365,78,8,73.04545454545455,3.909090909090909,0.0,0.2727272727272727,4,10,3,4.318181818181818,7.857142857142857,1
PRV51175,41,0,41,0.0,39,1.0512820512820513,9650,235.3658536585366,2100,90.0,2.1951219512195124,247.43589743589743,21,5,9,2.5365853658536586,0.0,94,0,71.46341463414635,4.7317073170731705,0.0,0.2926829268292683,5,10,3,0.6585365853658537,0.0,0
PRV51176,445,0,445,0.0,399,1.1152882205513786,145980,328.0449438202247,7500,870.0,1.9550561797752808,365.8646616541353,128,45,89,2.5213483146067417,0.0,637,0,72.88764044943821,4.548314606741573,0.0044943820224719105,0.22696629213483147,29,54,32,2.0651685393258425,0.0,0
PRV51178,65,34,31,0.5230769230769231,64,1.015625,431180,6633.538461538462,43000,36602.0,563.1076923076923,6737.1875,19,4,8,5.476923076923077,0.4153846153846154,239,24,71.01538461538462,4.676923076923077,0.0,0.16923076923076924,6,12,3,4.523076923076923,7.970588235294118,1
PRV51179,26,0,26,0.0,26,1.0,5000,192.30769230769232,1400,0.0,0.0,192.30769230769232,14,4,8,3.230769230769231,0.0,76,0,70.26923076923077,4.1923076923076925,0.0,0.19230769230769232,2,7,3,0.8076923076923077,0.0,0
PRV51180,129,2,127,0.015503875968992248,86,1.5,94240,730.5426356589147,41000,2416.0,18.728682170542637,1095.8139534883721,3,3,0,2.7364341085271318,0.007751937984496124,273,1,73.86821705426357,4.410852713178294,0.0,0.14728682170542637,2,5,3,1.6124031007751938,1.5,0
PRV51181,10,0,10,0.0,10,1.0,2150,215.0,800,0.0,0.0,215.0,5,1,4,1.9,0.0,18,0,77.4,4.7,0.1,0.2,2,3,3,2.6,0.0,0
PRV51183,113,41,72,0.36283185840707965,105,1.0761904761904761,355790,3148.5840707964603,38000,42790.0,382.05357142857144,3388.4761904761904,8,8,5,4.380530973451328,0.21238938053097345,321,22,73.28318584070796,4.601769911504425,0.008849557522123894,0.20353982300884957,13,18,3,2.504424778761062,4.658536585365853,0
PRV51185,8,0,8,0.0,8,1.0,1590,198.75,500,0.0,0.0,198.75,5,2,3,2.0,0.0,16,0,72.75,3.875,0.0,0.125,1,2,3,0.0,0.0,0
PRV51186,2,0,2,0.0,2,1.0,100,50.0,50,0.0,0.0,50.0,1,1,0,4.0,0.0,7,0,74.5,3.0,0.0,0.0,1,2,3,0.0,0.0,0
PRV51189,56,0,56,0.0,51,1.0980392156862746,8740,156.07142857142858,1600,240.0,4.285714285714286,171.37254901960785,11,6,8,2.875,0.0,122,0,73.05357142857143,3.767857142857143,0.0,0.07142857142857142,4,5,3,0.6071428571428571,0.0,0
PRV51190,66,3,63,0.045454545454545456,64,1.03125,39310,595.6060606060606,15000,3534.0,53.54545454545455,614.21875,23,5,15,2.5454545454545454,0.030303030303030304,133,2,73.45454545454545,4.803030303030303,0.0,0.19696969696969696,5,13,5,0.6060606060606061,3.6666666666666665,0
PRV51191,32,0,32,0.0,30,1.0666666666666667,10990,343.4375,3000,90.0,2.8125,366.3333333333333,22,5,12,2.71875,0.0,83,0,71.15625,3.65625,0.0,0.25,6,11,3,3.15625,0.0,0
PRV51194,9,2,7,0.2222222222222222,9,1.0,18540,2060.0,14000,2136.0,237.33333333333334,2060.0,5,3,2,3.6666666666666665,0.1111111111111111,29,1,72.44444444444444,3.5555555555555554,0.0,0.0,2,4,3,0.6666666666666666,3.0,0
PRV51196,720,0,720,0.0,432,1.6666666666666667,197060,273.69444444444446,4300,1750.0,2.4305555555555554,456.1574074074074,1,1,0,2.6458333333333335,0.0,911,0,74.73194444444445,4.2027777777777775,0.004166666666666667,0.1625,1,4,3,1.4027777777777777,0.0,0
PRV51198,6,0,6,0.0,3,2.0,360,60.0,100,30.0,5.0,120.0,2,1,2,1.6666666666666667,0.0,10,0,78.83333333333333,1.8333333333333333,0.0,0.0,2,2,46,0.0,0.0,0
PRV51200,19,0,19,0.0,16,1.1875,4420,232.6315789473684,1600,0.0,0.0,276.25,4,2,3,3.0,0.0,49,0,70.42105263157895,4.526315789473684,0.0,0.2631578947368421,2,4,3,1.5789473684210527,0.0,0
PRV51201,45,0,45,0.0,41,1.0975609756097562,10660,236.88888888888889,3300,50.0,1.1111111111111112,260.0,3,1,2,2.6666666666666665,0.0,104,0,73.46666666666667,4.355555555555555,0.0,0.2222222222222222,5,9,3,0.9777777777777777,0.0,0
PRV51202,12,0,12,0.0,12,1.0,5010,417.5,3100,0.0,0.0,417.5,5,1,4,2.0,0.0,22,0,70.08333333333333,4.166666666666667,0.0,0.25,1,2,3,3.6666666666666665,0.0,0
PRV51203,21,0,21,0.0,20,1.05,15340,730.4761904761905,9010,80.0,3.8095238095238093,767.0,5,3,3,2.380952380952381,0.0,45,0,66.42857142857143,4.095238095238095,0.0,0.2857142857142857,1,4,3,1.2380952380952381,0.0,0
PRV51204,499,0,499,0.0,398,1.2537688442211055,155180,310.9819639278557,3300,600.0,1.2024048096192386,389.8994974874372,3,3,2,2.5871743486973946,0.0,684,0,72.84569138276554,4.162324649298597,0.01002004008016032,0.16432865731462926,5,7,3,1.6673346693386772,0.0,0
PRV51205,10,0,10,0.0,10,1.0,4660,466.0,3300,70.0,7.0,466.0,6,2,1,2.9,0.0,29,0,74.9,4.3,0.0,0.2,2,5,3,2.0,0.0,0
PRV51206,10,0,10,0.0,10,1.0,1560,156.0,400,0.0,0.0,156.0,6,1,3,2.1,0.0,20,0,74.6,4.7,0.0,0.2,2,5,3,0.6,0.0,0
PRV51207,3,3,0,1.0,3,1.0,51000,17000.0,38000,3204.0,1068.0,17000.0,2,2,1,7.666666666666667,1.0,23,3,69.66666666666667,4.333333333333333,0.0,0.3333333333333333,1,2,3,14.0,14.0,0
PRV51209,42,0,42,0.0,38,1.105263157894737,9910,235.95238095238096,1700,170.0,4.0476190476190474,260.7894736842105,2,2,2,2.4761904761904763,0.0,91,0,73.66666666666667,4.428571428571429,0.0,0.09523809523809523,1,2,3,0.8333333333333334,0.0,0
PRV51210,9,0,9,0.0,9,1.0,2890,321.1111111111111,1400,0.0,0.0,321.1111111111111,3,2,1,1.8888888888888888,0.0,17,0,80.66666666666667,3.4444444444444446,0.0,0.1111111111111111,1,1,3,0.0,0.0,0
PRV51211,2,0,2,0.0,2,1.0,100,50.0,100,0.0,0.0,50.0,2,1,1,2.0,0.0,4,0,70.5,4.0,0.0,0.0,1,1,3,0.0,0.0,0
PRV51212,15,0,15,0.0,15,1.0,6260,417.3333333333333,3300,70.0,4.666666666666667,417.3333333333333,2,2,2,3.466666666666667,0.0,48,0,71.66666666666667,5.066666666666666,0.0,0.13333333333333333,1,1,3,1.9333333333333333,0.0,0
PRV51213,2,0,2,0.0,2,1.0,50,25.0,30,0.0,0.0,25.0,2,1,0,2.0,0.0,4,0,73.5,3.5,0.0,0.0,1,1,3,0.0,0.0,0
PRV51214,8,0,8,0.0,8,1.0,3200,400.0,1600,0.0,0.0,400.0,3,1,2,4.125,0.0,28,0,70.125,4.375,0.0,0.375,1,1,3,0.75,0.0,0
PRV51215,10,0,10,0.0,10,1.0,1610,161.0,500,0.0,0.0,161.0,1,0,0,2.3,0.0,23,0,80.8,4.1,0.0,0.1,1,1,3,0.7,0.0,0
PRV51216,71,0,71,0.0,66,1.0757575757575757,15560,219.1549295774648,3300,570.0,8.028169014084508,235.75757575757575,2,2,2,2.4225352112676055,0.0,136,0,73.3943661971831,4.23943661971831,0.014084507042253521,0.16901408450704225,3,5,3,1.8309859154929577,0.0,0
PRV51217,5,0,5,0.0,5,1.0,2930,586.0,2100,0.0,0.0,586.0,2,0,1,2.2,0.0,11,0,71.0,3.4,0.0,0.6,1,1,3,4.0,0.0,0
PRV51218,7,0,7,0.0,7,1.0,520,74.28571428571429,200,0.0,0.0,74.28571428571429,1,1,1,2.2857142857142856,0.0,16,0,63.0,3.4285714285714284,0.0,0.14285714285714285,1,1,3,0.0,0.0,0
PRV51219,8,0,8,0.0,8,1.0,5330,666.25,3300,0.0,0.0,666.25,3,1,1,2.125,0.0,16,0,71.25,4.375,0.0,0.25,1,1,3,2.5,0.0,0
PRV51221,1,0,1,0.0,1,1.0,70,70.0,70,0.0,0.0,70.0,1,0,0,1.0,0.0,1,0,80.0,5.0,0.0,0.0,1,1,3,0.0,0.0,0
PRV51222,5,0,5,0.0,3,1.6666666666666667,860,172.0,400,0.0,0.0,286.6666666666667,2,0,1,2.2,0.0,11,0,75.6,3.4,0.0,0.6,1,2,3,0.0,0.0,0
PRV51224,7,0,7,0.0,7,1.0,3130,447.14285714285717,1400,0.0,0.0,447.14285714285717,1,0,1,2.142857142857143,0.0,13,0,76.14285714285714,4.0,0.0,0.0,1,1,29,0.0,0.0,0
PRV51225,8,0,8,0.0,8,1.0,1190,148.75,500,0.0,0.0,148.75,2,1,1,2.25,0.0,18,0,74.125,3.375,0.0,0.0,1,2,3,0.0,0.0,0
PRV51226,20,0,20,0.0,19,1.0526315789473684,7430,371.5,2200,270.0,13.5,391.05263157894734,3,2,2,2.5,0.0,46,0,75.7,3.8,0.0,0.15,1,1,3,1.0,0.0,0
PRV51228,5,0,5,0.0,5,1.0,430,86.0,200,70.0,14.0,86.0,2,1,1,3.6,0.0,18,0,69.4,2.8,0.0,0.0,1,1,3,0.0,0.0,0
PRV51229,47,0,47,0.0,44,1.0681818181818181,12410,264.0425531914894,3000,110.0,2.3404255319148937,282.04545454545456,2,2,2,2.25531914893617,0.0,91,0,73.04255319148936,3.9148936170212765,0.0,0.1702127659574468,1,1,3,1.2127659574468086,0.0,0
PRV51230,30,0,30,0.0,30,1.0,12490,416.3333333333333,1800,0.0,0.0,416.3333333333333,2,1,2,2.5,0.0,65,0,70.36666666666666,4.8,0.0,0.23333333333333334,2,3,3,1.0,0.0,0
PRV51231,2,2,0,1.0,2,1.0,16000,8000.0,8000,2136.0,1068.0,8000.0,1,1,0,7.5,2.0,15,3,69.5,5.5,0.0,0.5,1,1,3,9.5,9.5,0
PRV51232,1,1,0,1.0,1,1.0,26000,26000.0,26000,1068.0,1068.0,26000.0,1,1,1,9.0,1.0,9,1,90.0,7.0,0.0,1.0,1,1,3,9.0,9.0,0
PRV51233,3,3,0,1.0,3,1.0,27000,9000.0,17000,3204.0,1068.0,9000.0,2,1,1,5.666666666666667,0.6666666666666666,17,2,67.66666666666667,3.3333333333333335,0.0,0.0,1,3,3,4.333333333333333,4.333333333333333,0
PRV51234,5,5,0,1.0,5,1.0,29000,5800.0,13000,5340.0,1068.0,5800.0,1,1,1,8.6,1.2,37,6,71.2,3.6,0.0,0.0,1,2,3,8.2,8.2,0
PRV51235,2,2,0,1.0,2,1.0,10000,5000.0,5000,2136.0,1068.0,5000.0,1,1,0,6.5,0.5,12,1,54.5,5.0,0.0,0.5,1,1,3,2.5,2.5,0
PRV51236,1,1,0,1.0,1,1.0,12000,12000.0,12000,1068.0,1068.0,12000.0,1,1,0,6.0,0.0,6,0,36.0,4.0,0.0,0.0,1,1,43,1.0,1.0,0
PRV51237,1,1,0,1.0,1,1.0,19000,19000.0,19000,1068.0,1068.0,19000.0,1,1,0,4.0,1.0,4,1,90.0,7.0,0.0,1.0,1,1,3,1.0,1.0,0
PRV51238,8,8,0,1.0,8,1.0,132000,16500.0,33000,4272.0,1068.0,16500.0,1,1,0,8.875,0.625,64,5,73.875,6.375,0.0,0.125,1,3,3,13.625,13.625,0
PRV51239,1,1,0,1.0,1,1.0,5000,5000.0,5000,1068.0,1068.0,5000.0,1,0,0,9.0,0.0,9,0,82.0,4.0,0.0,0.0,1,1,3,3.0,3.0,0
PRV51240,60,11,49,0.18333333333333332,38,1.5789473684210527,94020,1567.0,19000,11788.0,196.46666666666667,2474.2105263157896,24,9,12,3.55,0.13333333333333333,170,8,70.7,4.15,0.0,0.15,2,9,4,2.95,5.545454545454546,0
PRV51241,60,10,50,0.16666666666666666,47,1.2765957446808511,90210,1503.5,22000,9772.0,165.6271186440678,1919.3617021276596,23,8,12,3.316666666666667,0.08333333333333333,152,5,73.5,4.916666666666667,0.0,0.15,5,13,4,1.8166666666666667,6.8,0
PRV51242,111,11,100,0.0990990990990991,87,1.2758620689655173,117200,1055.855855855856,18000,11100.0,100.9090909090909,1347.1264367816093,43,12,27,3.027027027027027,0.08108108108108109,252,8,72.78378378378379,4.495495495495495,0.009009009009009009,0.2882882882882883,4,20,4,1.5855855855855856,5.545454545454546,1
PRV51243,36,0,36,0.0,15,2.4,6330,175.83333333333334,2600,270.0,7.5,422.0,5,2,5,2.2222222222222223,0.0,69,0,78.05555555555556,4.555555555555555,0.08333333333333333,0.3055555555555556,2,6,4,0.6666666666666666,0.0,0
PRV51244,1415,200,1215,0.1413427561837456,659,2.1471927162367224,2153990,1522.2544169611308,57000,211918.0,150.18993621545005,3268.5735963581183,16,17,8,3.330742049469965,0.10459363957597173,1609,79,71.55689045936396,4.460070671378092,0.005653710247349823,0.15830388692579506,3,57,4,1.9201413427561838,5.885,1
PRV51245,173,4,169,0.023121387283236993,58,2.9827586206896552,83630,483.4104046242775,9000,3894.0,22.63953488372093,1441.896551724138,30,13,21,2.9190751445086707,0.017341040462427744,319,3,69.83815028901734,4.867052023121388,0.0,0.24277456647398843,3,7,4,1.5260115606936415,2.75,0
PRV51247,34,10,24,0.29411764705882354,26,1.3076923076923077,76240,2242.3529411764707,18000,9722.0,294.6060606060606,2932.3076923076924,13,6,6,4.735294117647059,0.20588235294117646,126,6,74.3529411764706,4.264705882352941,0.0,0.29411764705882354,1,7,4,2.264705882352941,3.8,0
PRV51248,2,1,1,0.5,2,1.0,23500,11750.0,23000,1068.0,534.0,11750.0,2,1,0,6.0,0.5,12,1,83.5,6.5,0.0,1.0,1,2,4,3.0,6.0,0
PRV51249,126,51,75,0.40476190476190477,101,1.2475247524752475,521330,4137.539682539683,57000,51474.0,418.4878048780488,5161.683168316832,36,15,17,4.833333333333333,0.25396825396825395,372,25,73.38888888888889,4.571428571428571,0.0,0.15873015873015872,4,19,4,3.5476190476190474,7.294117647058823,1
PRV51250,85,0,85,0.0,71,1.1971830985915493,22560,265.4117647058824,2800,280.0,3.2941176470588234,317.7464788732394,32,13,23,2.447058823529412,0.0,164,0,70.4235294117647,4.023529411764706,0.023529411764705882,0.2235294117647059,1,15,4,1.2352941176470589,0.0,0
PRV51251,11,0,11,0.0,10,1.1,3590,326.3636363636364,1500,0.0,0.0,359.0,8,1,4,4.181818181818182,0.0,43,0,71.0,5.0,0.0,0.2727272727272727,2,10,4,3.8181818181818183,0.0,0
PRV51252,87,18,69,0.20689655172413793,76,1.144736842105263,154930,1780.8045977011495,27000,18356.0,213.4418604651163,2038.5526315789473,35,13,14,3.8505747126436782,0.13793103448275862,236,10,69.816091954023,4.655172413793103,0.011494252873563218,0.1724137931034483,5,17,4,1.7586206896551724,4.111111111111111,0
PRV51253,85,0,85,0.0,76,1.118421052631579,21740,255.76470588235293,3300,300.0,3.5294117647058822,286.05263157894734,40,8,22,2.611764705882353,0.0,181,0,71.62352941176471,4.764705882352941,0.0,0.27058823529411763,6,17,4,1.0235294117647058,0.0,0
PRV51255,74,2,72,0.02702702702702703,62,1.1935483870967742,40570,548.2432432432432,7000,2196.0,29.675675675675677,654.3548387096774,21,11,16,2.7432432432432434,0.02702702702702703,156,2,72.93243243243244,4.472972972972973,0.0,0.24324324324324326,2,11,4,2.2837837837837838,5.0,0
PRV51256,95,0,95,0.0,80,1.1875,38550,405.7894736842105,14800,0.0,0.0,481.875,38,15,20,2.526315789473684,0.0,191,0,71.7578947368421,4.526315789473684,0.010526315789473684,0.2,2,28,4,1.7473684210526317,0.0,0
PRV51258,14,8,6,0.5714285714285714,12,1.1666666666666667,99660,7118.571428571428,28000,8744.0,624.5714285714286,8305.0,6,4,4,6.642857142857143,0.5,72,6,76.07142857142857,5.214285714285714,0.0,0.21428571428571427,1,5,4,4.142857142857143,4.5,0
