Provider,total_claims,inpatient_claims,outpatient_claims,inpatient_ratio,total_beneficiaries,claims_per_beneficiary,total_reimbursement,mean_reimbursement,max_reimbursement,total_deductible,mean_deductible,reimbursement_per_beneficiary,unique_attending,unique_operating,unique_other,mean_diagnosis_count,mean_procedure_count,unique_diagnosis_codes,unique_procedure_codes,mean_patient_age,mean_patient_chronic_conds,patient_death_rate,renal_disease_rate,unique_states,unique_counties,primary_state,mean_claim_duration,mean_admission_duration,PotentialFraud,provider_type,peer_group,peer_median_reimbursement,peer_median_claims,peer_median_beneficiaries,reimbursement_ratio,claims_ratio,beneficiary_ratio,reimbursement_ratio_score,claims_ratio_score,beneficiary_ratio_score,robust_z_total_reimbursement,robust_z_total_claims,robust_z_claims_per_beneficiary,robust_z_reimbursement_score,robust_z_claims_score,robust_z_cpb_score,reimbursement_percentile,claims_percentile,beneficiary_percentile,ml_score,statistical_score,peer_score,risk_score,risk_level
PRV51056,22,2,20,0.0909090909090909,21,1.0476190476190477,14700,668.1818181818181,5000,2146.0,97.54545454545456,700.0,5,3,4,2.8181818181818183,0.0909090909090909,61,2,76.68181818181819,5.545454545454546,0.0,0.3181818181818182,1,6,1,0.7272727272727273,3.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,0.5109489051094891,0.4,0.4772727272727273,0.0,0.0,0.0,-0.18281260032535274,-0.2334775705880522,-0.34935059805581015,0.0,0.0,0.0,44.99075785582255,41.534195933456566,45.23105360443623,9.188455346223515,0.0,0.0,3.675382138489406,Low
PRV51057,5,0,5,0.0,4,1.25,6830,1366.0,3300,0.0,0.0,1707.5,1,1,1,4.0,0.0,20,0,78.0,3.2,0.0,0.0,1,1,1,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,0.23740006951685783,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,-0.4646412319728603,-0.6744907594765952,1.0324950879825248,0.0,0.0,20.649901759650497,31.88539741219963,14.972273567467653,13.11460258780037,6.807314245102321,6.883300586550166,0.0,4.787915874005979,Low
PRV51058,83,5,78,0.0602409638554216,75,1.106666666666667,107030,1289.5180722891566,57000,5540.0,66.74698795180723,1427.0666666666666,31,11,17,3.3012048192771086,0.0602409638554216,200,5,73.43373493975903,4.518072289156627,0.0,0.1686746987951807,2,10,1,1.3012048192771084,7.4,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,3.7201946472019465,1.509090909090909,1.7045454545454546,90.67315490673154,16.96969696969697,23.484848484848484,3.1235708253435637,1.3489815189531904,0.05382320210596429,62.47141650687127,26.979630379063806,1.076464042119286,78.53974121996303,73.8539741219963,78.13308687615526,8.330759543310528,30.17583697601812,43.709233453759,25.497824946257346,Low
PRV51059,96,25,71,0.2604166666666667,82,1.170731707317073,421060,4386.041666666667,57000,26940.0,280.625,5134.878048780488,30,15,17,4.083333333333333,0.25,266,22,74.11458333333333,4.208333333333333,0.0,0.1875,1,17,1,2.4791666666666665,6.88,1,Inpatient-heavy,Inpatient-heavy_1,114710.0,33.0,26.0,3.6706477203382444,2.909090909090909,3.1538461538461537,89.02159067794148,63.63636363636363,71.7948717948718,14.369142006571872,1.6862268986914881,0.49125567293451067,100.0,33.72453797382976,9.825113458690213,94.38077634011091,76.77449168207025,79.78743068391867,31.47115798823714,47.84988381084,74.81760870305897,49.388710949464546,Medium
PRV51060,42,5,37,0.119047619047619,42,1.0,43710,1040.7142857142858,14000,5340.0,127.14285714285714,1040.7142857142858,28,5,8,3.4047619047619047,0.0,116,0,71.47619047619048,4.523809523809524,0.0,0.1904761904761904,2,15,1,2.3095238095238093,4.8,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,1.5192909280500522,0.7636363636363637,0.9545454545454546,17.309697601668404,0.0,0.0,0.8560499923168574,0.2853614751631749,-0.6744907594765953,17.12099984633715,5.707229503263498,0.0,63.68761552680222,57.32902033271719,64.28835489833642,4.42671428173813,7.609409783200216,5.769899200556135,5.784478407822157,Low
PRV51061,145,1,144,0.0068965517241379,67,2.164179104477612,54940,378.8965517241379,6700,1328.0,9.158620689655171,820.0,6,4,5,2.5517241379310347,0.0137931034482758,260,2,76.93103448275862,4.062068965517241,0.0,0.2068965517241379,2,5,1,2.393103448275862,8.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,1.9096280848105667,2.6363636363636362,1.5227272727272727,30.320936160352225,54.54545454545454,17.424242424242422,1.2582019025330593,2.9573825607819946,7.27445826152707,25.164038050661187,59.1476512156399,100.0,67.79112754158965,84.22365988909426,75.85027726432533,8.27154624843791,61.43722975543369,34.09687771001639,31.96885073901019,Medium
PRV51062,397,3,394,0.0075566750629722,166,2.391566265060241,153380,386.3476070528967,25000,3944.0,9.934508816120909,923.9759036144578,6,4,1,2.7455919395465997,0.0125944584382871,634,5,72.77833753148614,4.738035264483627,0.0,0.2695214105793451,1,12,1,1.5969773299748111,4.333333333333333,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,5.331247827598193,7.218181818181818,3.772727272727273,100.0,100.0,92.42424242424244,4.783387480599215,9.494754537247456,8.827044921560917,95.6677496119843,100.0,100.0,84.4731977818854,94.61182994454714,90.72088724584103,12.555610608403903,98.55591653732809,97.47474747474747,63.83144344698423,High
PRV51063,149,0,149,0.0,115,1.2956521739130435,51110,343.02013422818794,3300,160.0,1.0738255033557047,444.4347826086956,3,3,0,2.51006711409396,0.0,286,0,69.38255033557047,4.469798657718121,0.0067114093959731,0.2348993288590604,1,14,1,1.610738255033557,0.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,1.7765033020507472,2.709090909090909,2.6136363636363638,25.883443401691576,56.96969696969697,53.787878787878796,1.1210476891645773,3.06115036993224,1.344205547083756,22.420953783291548,61.2230073986448,26.88411094167512,66.5804066543438,84.68576709796672,85.90573012939002,6.247996964341796,36.84269070787049,45.547006386422446,27.216107914024597,Low
PRV51064,303,36,267,0.1188118811881188,227,1.3348017621145374,360320,1189.1749174917493,37000,38948.0,128.54125412541254,1587.3127753303966,111,46,65,3.37953795379538,0.0858085808580858,573,20,72.92739273927393,4.702970297029703,0.0033003300330033,0.2079207920792079,4,39,1,1.9504950495049505,5.305555555555555,1,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,12.524157108098715,5.509090909090909,5.159090909090909,100.0,100.0,100.0,12.194012262446128,7.056211022216689,1.611516719058966,100.0,100.0,32.23033438117932,93.21626617375232,92.94824399260628,93.8354898336414,36.82815023741614,77.41011146039311,100.0,67.95429353308438,High
PRV51065,28,10,18,0.3571428571428571,26,1.0769230769230769,76570,2734.6428571428573,11000,9722.0,360.0740740740741,2945.0,9,4,4,4.964285714285714,0.3214285714285714,108,9,75.28571428571429,4.571428571428571,0.0,0.1071428571428571,1,6,1,2.9285714285714284,5.6,0,Inpatient-heavy,Inpatient-heavy_1,114710.0,33.0,26.0,0.6675093714584605,0.8484848484848485,1.0,0.0,0.0,0.0,2.03278300831903,-0.07782585686268406,-0.14926434487378942,40.6556601663806,0.0,0.0,73.3641404805915,47.53234750462107,51.34011090573013,6.096488480375835,13.551886722126866,0.0,6.504161408788393,Low
PRV51066,24,2,22,0.0833333333333333,21,1.1428571428571428,24790,1032.9166666666667,15000,2236.0,93.16666666666669,1180.4761904761904,7,5,6,3.208333333333333,0.0833333333333333,70,2,68.54166666666667,3.875,0.0416666666666666,0.1666666666666666,1,5,1,1.0833333333333333,2.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,0.8616614529023288,0.43636363636363634,0.4772727272727273,0.0,0.0,0.0,0.1785153403764708,-0.18159366601292948,0.30092972478575863,3.5703068075294158,0.0,6.018594495715172,54.05730129390018,43.733826247689464,45.23105360443623,8.135187740212642,3.1963004344148627,0.0,4.212965226409516,Low
PRV51067,58,12,46,0.2068965517241379,49,1.183673469387755,334520,5767.586206896552,83000,13096.0,225.79310344827587,6826.938775510204,21,5,14,3.948275862068965,0.2241379310344827,173,11,68.03448275862068,4.5,0.0,0.2241379310344827,1,8,1,2.310344827586207,6.583333333333333,1,Inpatient-heavy,Inpatient-heavy_1,114710.0,33.0,26.0,2.916223520181327,1.7575757575757576,1.8846153846153846,63.87411733937757,25.252525252525253,29.48717948717949,11.27010137343651,0.7004327117641566,0.5796212917178601,100.0,14.00865423528313,11.592425834357204,92.62476894639556,65.36968576709796,68.08687615526802,33.90213760050958,41.86702668988011,39.53794069302744,37.9823452550761,Medium
PRV51068,261,9,252,0.0344827586206896,214,1.219626168224299,143260,548.8888888888889,19000,8984.0,34.55384615384615,669.4392523364486,79,35,45,2.89272030651341,0.0114942528735632,495,3,70.6896551724138,4.287356321839081,0.0114942528735632,0.1302681992337164,2,15,1,1.3754789272030652,3.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,4.979492526937783,4.745454545454545,4.863636363636363,100.0,100.0,100.0,4.42098522491017,5.966649026139112,0.8251042840856222,88.41970449820342,100.0,16.502085681712444,83.4380776340111,91.6728280961183,93.271719038817,12.143822752093644,68.30726339330529,100.0,55.34970811882904,Medium
PRV51070,99,10,89,0.101010101010101,69,1.434782608695652,125410,1266.767676767677,22000,10980.0,110.9090909090909,1817.536231884058,46,15,16,3.01010101010101,0.0606060606060606,222,6,69.93939393939394,3.9696969696969697,0.0,0.1818181818181818,5,20,25,1.9090909090909087,4.1,0,Outpatient-heavy,Outpatient-heavy_25,10460.0,43.0,25.0,11.989483747609942,2.302325581395349,2.76,100.0,43.4108527131783,58.66666666666666,3.7817678075139813,1.7640527555541723,2.2941802795827435,75.63535615027963,35.28105511108345,45.88360559165487,81.44177449168207,77.2365988909427,76.32162661737523,7.533252452339033,52.266672284339315,67.35917312661499,38.901054604221905,Medium
PRV51071,24,0,24,0.0,24,1.0,8550,356.25,3200,50.0,2.083333333333333,356.25,11,2,5,2.625,0.0,55,0,68.41666666666667,4.875,0.0,0.0416666666666666,2,9,1,2.083333333333333,0.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,0.29718456725756,0.43636363636363634,0.5454545454545454,0.0,0.0,0.0,-0.4030471727055524,-0.18159366601292948,-0.6744907594765953,0.0,0.0,0.0,35.813308687615525,43.733826247689464,48.93715341959334,4.927189600315166,0.0,0.0,1.9708758401260664,Low
PRV51072,212,12,200,0.0566037735849056,160,1.325,119170,562.122641509434,14000,12178.0,57.71563981042654,744.8125,47,22,45,3.150943396226415,0.0283018867924528,417,6,72.28301886792453,4.433962264150943,0.0188679245283018,0.1650943396226415,3,23,1,1.5377358490566038,4.25,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,4.142161974278762,3.8545454545454545,3.6363636363636362,100.0,95.15151515151516,87.87878787878788,3.55831029017212,4.695493364048605,1.5445908422202606,71.16620580344241,93.90986728097211,30.891816844405213,80.59149722735674,89.05730129390018,90.44362292051757,9.158480085580509,65.32262997627325,94.34343434343434,51.563211330144476,Medium
PRV51074,39,5,34,0.1282051282051282,39,1.0,41170,1055.6410256410256,15000,5420.0,138.97435897435898,1055.6410256410256,14,5,5,3.692307692307693,0.0256410256410256,114,1,72.8974358974359,4.615384615384615,0.0,0.1282051282051282,5,14,1,1.8974358974358971,2.6,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,1.4310045185957594,0.7090909090909091,0.8863636363636364,14.366817286525313,0.0,0.0,0.7650913233988562,0.20753561830049083,-0.6744907594765953,15.301826467977126,4.150712366009817,0.0,62.809611829944544,55.526802218114604,62.35674676524954,5.616190541767764,6.4841796113289805,4.788939095508438,5.628411828758331,Low
PRV51075,17,0,17,0.0,13,1.3076923076923077,8550,502.9411764705882,3000,70.0,4.117647058823529,657.6923076923077,4,2,3,2.3529411764705883,0.0,38,0,76.58823529411765,4.470588235294118,0.0,0.1176470588235294,1,5,1,1.1764705882352942,0.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,0.29718456725756,0.3090909090909091,0.29545454545454547,0.0,0.0,0.0,-0.4030471727055524,-0.36318733202585896,1.4264148989346295,0.0,0.0,28.528297978692592,35.813308687615525,35.619223659889094,33.78927911275416,2.273622003258433,9.509432659564197,0.0,3.762278599172632,Low
PRV51076,29,0,29,0.0,27,1.0740740740740742,10230,352.7586206896552,3300,50.0,1.7241379310344829,378.8888888888889,8,3,5,2.5172413793103448,0.0,67,0,75.72413793103448,4.758620689655173,0.0344827586206896,0.2068965517241379,1,7,1,1.1724137931034482,0.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,0.3555787278415016,0.5272727272727272,0.6136363636363636,0.0,0.0,0.0,-0.34288553342120515,-0.05188390457512271,-0.16871717504426265,0.0,0.0,0.0,38.9648798521257,48.39186691312384,52.56931608133086,2.7617641660412877,0.0,0.0,1.1047056664165151,Low
PRV51077,33,16,17,0.4848484848484848,30,1.1,204350,6192.424242424242,56000,16220.0,506.875,6811.666666666667,11,2,5,5.0606060606060606,0.2424242424242424,127,8,70.36363636363636,5.696969696969697,0.0,0.303030303030303,1,4,1,4.181818181818182,5.9375,1,Inpatient-heavy,Inpatient-heavy_1,114710.0,33.0,26.0,1.781448871066167,1.0,1.1538461538461537,26.048295702205564,0.0,5.128205128205124,6.608648643886821,0.05188390457512271,0.008303579507053373,100.0,1.0376780915024542,0.16607159014106748,88.15157116451017,51.70055452865064,55.36968576709796,24.841293163602938,33.73458322721451,10.39216694347023,23.174542316646598,Low
PRV51078,23,9,14,0.391304347826087,23,1.0,78270,3403.043478260869,16000,8644.0,392.9090909090909,3403.043478260869,13,5,5,4.913043478260869,0.3478260869565217,91,8,70.6086956521739,4.217391304347826,0.0,0.1739130434782608,1,9,1,2.652173913043478,6.666666666666667,0,Inpatient-heavy,Inpatient-heavy_1,114710.0,33.0,26.0,0.6823293522796617,0.696969696969697,0.8846153846153846,0.0,0.0,0.0,2.0936608575948576,-0.20753561830049083,-0.6744907594765953,41.87321715189715,0.0,0.0,73.77079482439926,42.606284658040664,47.7634011090573,6.895611507076029,13.957739050632384,0.0,6.945566318020127,Low
PRV51081,200,6,194,0.03,131,1.5267175572519085,124080,620.4,48000,7168.0,35.84,947.175572519084,3,2,1,3.04,0.045,395,8,72.27,4.615,0.005,0.255,2,7,1,1.62,6.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,4.312825860271116,3.6363636363636362,2.977272727272727,100.0,87.87878787878788,65.9090909090909,3.73413984308054,4.384189936597869,2.921906903872391,74.6827968616108,87.68379873195738,58.43813807744782,81.33086876155268,88.22550831792975,87.91127541589648,9.594873367681695,73.60157789033866,84.5959595959596,51.29721059296216,Medium
PRV51082,34,0,34,0.0,31,1.096774193548387,5470,160.88235294117646,1000,70.0,2.0588235294117645,176.4516129032258,9,3,6,2.588235294117647,0.0,69,0,72.67647058823529,3.852941176470588,0.0,0.2058823529411764,1,6,1,1.1764705882352942,0.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,0.19012860618700034,0.6181818181818182,0.7045454545454546,0.0,0.0,0.0,-0.5133435113935223,0.07782585686268406,-0.013722044331130015,0.0,1.5565171372536812,0.0,28.20702402957486,52.40295748613678,56.17375231053604,2.455591791634722,0.5188390457512271,0.0,1.137888430379257,Low
PRV51083,90,0,90,0.0,81,1.1111111111111112,18100,201.11111111111111,3300,140.0,1.5555555555555556,223.4567901234568,18,8,15,2.577777777777778,0.0,183,0,74.8,4.711111111111111,0.0,0.1444444444444444,3,15,1,1.3777777777777778,0.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,0.6291275634341328,1.6363636363636365,1.8409090909090908,0.0,21.212121212121215,28.030303030303028,-0.06105690177369763,1.53057518496612,0.08416961717190288,0.0,30.6115036993224,1.6833923434380578,48.68761552680222,75.58225508317929,79.5656192236599,3.5446601049330835,10.764965347586818,16.414141414141415,9.571596070491704,Low
PRV51084,110,20,90,0.1818181818181818,85,1.2941176470588236,215580,1959.8181818181815,45000,21890.0,199.0,2536.235294117647,32,12,15,3.3363636363636364,0.1272727272727272,247,11,72.42727272727272,4.4363636363636365,0.0,0.0909090909090909,2,17,1,1.6727272727272726,5.65,1,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,7.4932221063607924,2.0,1.9318181818181819,100.0,33.33333333333333,31.060606060606062,7.010800554103023,2.049414230717347,1.3337278845929583,100.0,40.988284614346945,26.674557691859167,88.74306839186691,79.01109057301295,80.60073937153419,17.86594616885472,55.88761410206871,54.79797979797979,40.35205663755644,Medium
PRV51086,139,31,108,0.2230215827338129,115,1.208695652173913,446170,3209.856115107914,57000,33168.0,238.61870503597123,3879.7391304347834,24,16,18,4.2086330935251794,0.1726618705035971,356,24,74.6978417266187,4.41726618705036,0.014388489208633,0.2230215827338129,3,19,1,2.7985611510791366,4.838709677419355,0,Inpatient-heavy,Inpatient-heavy_1,114710.0,33.0,26.0,3.8895475547031646,4.212121212121212,4.423076923076923,96.31825182343881,100.0,100.0,15.26834365087542,2.8017308470566262,0.7504713392718869,100.0,56.03461694113252,15.009426785437737,94.75046210720888,83.44731977818854,85.90573012939002,19.633282048137595,57.014681242190086,98.77275060781294,54.58954237425594,Medium
PRV51089,228,18,210,0.0789473684210526,197,1.1573604060913705,230900,1012.719298245614,41000,18696.0,82.36123348017621,1172.0812182741115,72,29,43,3.1140350877192984,0.0745614035087719,452,16,71.03947368421052,4.390350877192983,0.0087719298245614,0.2324561403508772,5,41,1,1.6929824561403508,5.166666666666667,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,8.02572123740007,4.1454545454545455,4.4772727272727275,100.0,100.0,100.0,7.559417407576951,5.110564600649587,0.399957185116962,100.0,100.0,7.999143702339239,89.46395563770795,89.99075785582255,92.44916820702403,17.621651592753803,69.33304790077975,100.0,57.84857500733545,Medium
PRV51090,7,0,7,0.0,7,1.0,5830,832.8571428571429,3300,60.0,8.571428571428571,832.8571428571429,3,1,1,2.4285714285714284,0.0,15,0,71.71428571428571,4.285714285714286,0.0,0.0,1,3,1,5.714285714285714,0.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,0.20264164059784498,0.12727272727272726,0.1590909090909091,0.0,0.0,0.0,-0.5004517315468765,-0.6226068549014725,-0.6744907594765953,0.0,0.0,0.0,29.057301293900185,19.695009242144177,21.524953789279113,5.925238932131581,0.0,0.0,2.3700955728526325,Low
PRV51091,44,0,44,0.0,44,1.0,9270,210.6818181818182,2100,80.0,1.818181818181818,210.6818181818182,19,6,13,3.090909090909091,0.0,104,0,69.04545454545455,4.5,0.0227272727272727,0.1136363636363636,2,14,1,0.9318181818181818,0.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,0.3222106360792492,0.8,1.0,0.0,0.0,0.0,-0.37726361301226075,0.3372453797382976,-0.6744907594765953,0.0,6.744907594765952,0.0,37.190388170055456,58.50277264325323,65.35120147874306,5.4777034831949045,2.2483025315886507,0.0,2.865572152754557,Low
PRV51093,9,2,7,0.2222222222222222,9,1.0,13710,1523.3333333333333,11000,2136.0,237.33333333333331,1523.3333333333333,6,3,4,4.0,0.2222222222222222,32,2,75.55555555555556,4.666666666666667,0.0,0.1111111111111111,2,4,10,1.4444444444444444,6.0,0,Inpatient-heavy,Inpatient-heavy_10,241500.0,41.0,38.0,0.056770186335403726,0.21951219512195122,0.23684210526315788,0.0,0.0,0.0,-0.21826499490362877,-0.5707229503263498,-0.6744907594765953,0.0,0.0,0.0,43.69685767097967,23.78003696857671,26.487985212569313,4.747437461446561,0.0,0.0,1.8989749845786243,Low
PRV51096,5,0,5,0.0,5,1.0,3200,640.0,2100,100.0,20.0,640.0,3,0,2,1.6,0.0,8,0,85.2,4.8,0.0,0.4,1,4,1,4.0,0.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,0.11122697254084116,0.09090909090909091,0.11363636363636363,0.0,0.0,0.0,-0.5946333454265391,-0.6744907594765952,-0.6744907594765953,0.0,0.0,0.0,21.11829944547135,14.972273567467653,16.062846580406653,8.41588841639545,0.0,0.0,3.3663553665581802,Low
PRV51097,125,0,125,0.0,71,1.7605633802816902,44420,355.36,3500,230.0,1.84,625.6338028169014,1,1,1,2.584,0.0,247,0,70.816,3.92,0.0,0.224,1,8,1,1.744,0.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,1.5439694125825512,2.272727272727273,1.6136363636363635,18.132313752751706,42.42424242424243,20.45454545454545,0.8814754470144089,2.4385435150307675,4.518592945469461,17.62950894028818,48.77087030061535,90.37185890938922,64.01109057301294,81.53419593345657,76.87615526802219,3.392379482795613,52.25741271676426,27.00370054384653,25.13528577130148,Low
PRV51098,4,0,4,0.0,4,1.0,300,75.0,200,0.0,0.0,75.0,2,0,2,3.25,0.0,13,0,81.75,6.0,0.0,0.5,1,2,1,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_1,28770.0,55.0,44.0,0.010427528675703858,0.07272727272727272,0.09090909090909091,0.0,0.0,0.0,-0.6984837941911861,-0.7004327117641566,-0.6744907594765953,0.0,0.0,0.0,5.970425138632162,12.319778188539741,13.11460258780037,4.5485394550582345,0.0,0.0,1.819415782023294,Low
PRV51100,5,5,0,1.0,5,1.0,78000,15600.0,33000,5340.0,1068.0,15600.0,3,1,1,8.6,0.8,41,4,70.6,3.6,0.2,0.2,1,2,1,6.0,6.0,0,Inpatient-heavy,Inpatient-heavy_1,114710.0,33.0,26.0,0.6799755906198239,0.15151515151515152,0.19230769230769232,0.0,0.0,0.0,2.083992022709873,-0.6744907594765952,-0.6744907594765953,41.67984045419746,0.0,0.0,73.64140480591497,14.972273567467653,16.062846580406653,31.888578881689572,13.893280151399154,0.0,16.923415598095577,Low
